Equipamento;Data/Hora;Corporativo;Descricao Equipamento;Estado;Estado Operacional;Grupo Equipamento/Frente;Grupo Operacao;Horimetro;Latitude;Longitude;Motor Ligado;Operacao;Operador;Quantidade de Caixotes;Regional;RPM Motor;RTK (Piloto Automatico);Tipo de Equipamento;Trabalhando em Fila;Trabalhando Frente Dividida;Unidade;Velocidade;Centro de Custo;Fazenda;Zona;Talhao
2127;08/04/2025 00:00:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669536591;-50.406487783;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:01:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669539769;-50.406487783;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:02:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669562022;-50.406468709;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:03:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669590632;-50.406455994;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:04:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669577916;-50.406468709;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:05:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669574738;-50.406475067;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:06:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669555664;-50.406494141;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:07:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669612885;-50.406513214;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:08:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669612885;-50.406500498;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:09:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669603348;-50.406487783;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:10:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669593811;-50.406475067;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:11:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669565201;-50.406475067;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:12:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669517517;-50.406494141;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:13:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669527054;-50.406500498;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:14:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669565201;-50.406475067;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:15:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669574738;-50.406487783;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:16:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669593811;-50.406475067;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:17:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669603348;-50.406475067;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:18:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.66959699;-50.406468709;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:19:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669565201;-50.406475067;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:20:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669565201;-50.406475067;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:21:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669536591;-50.406494141;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:22:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669536591;-50.406487783;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:23:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.66950798;-50.406513214;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:24:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669527054;-50.406500498;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:25:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669530233;-50.406500498;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:26:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669520696;-50.406494141;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:27:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.66950798;-50.40652593;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:28:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669520696;-50.406519572;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:29:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669530233;-50.406513214;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:30:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669523875;-50.406519572;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:31:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.66950798;-50.40652593;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:32:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669523875;-50.406513214;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:33:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669501623;-50.406494141;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:34:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669514338;-50.406494141;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:36:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669501623;-50.406500498;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:37:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669495265;-50.406500498;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:38:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.66950798;-50.406513214;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:39:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669482549;-50.406494141;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:40:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669492086;-50.406494141;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:41:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669514338;-50.406475067;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:42:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669498444;-50.406500498;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:43:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669485728;-50.406513214;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:44:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.66947937;-50.406513214;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:45:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.66947937;-50.406494141;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:46:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669495265;-50.406500498;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:47:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669473012;-50.406513214;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:48:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669485728;-50.406500498;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:49:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669517517;-50.406494141;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:50:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669498444;-50.406513214;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:51:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.66950798;-50.406500498;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:52:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669498444;-50.406519572;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:53:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669514338;-50.406513214;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:54:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669517517;-50.406513214;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:55:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669514338;-50.406519572;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:56:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669495265;-50.406532288;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:57:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669495265;-50.40652593;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:58:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669504801;-50.406519572;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 00:59:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669501623;-50.40652593;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 01:00:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669498444;-50.406532288;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 01:01:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669473012;-50.406519572;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 01:02:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669466654;-50.40652593;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 01:03:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669463476;-50.406532288;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 01:04:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669463476;-50.406513214;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 01:05:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669488907;-50.406519572;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 01:06:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669485728;-50.406519572;0;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 01:07:33;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669517517;-50.406519572;1;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;603;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 01:08:10;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24028.1;-19.669523875;-50.406519572;1;8310 - SEM OPERADOR;1 - SEM OPERADOR;1;IB LOGISTICA;1358;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;08/04/2025 01:08:54;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 03;Auxiliar;24028.1;-19.66956838;-50.406430562;1;6330 - DESLOC VAZIO TRANSB CARREADOR;1 - SEM OPERADOR;1;IB LOGISTICA;592;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;3.7;;1372;1010;7
2127;08/04/2025 01:09:54;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 03;Auxiliar;24028.15;-19.669314067;-50.406271617;1;6330 - DESLOC VAZIO TRANSB CARREADOR;1 - SEM OPERADOR;1;IB LOGISTICA;600;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;0;0;0
2127;08/04/2025 01:10:08;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 03;Auxiliar;24028.15;-19.669310888;-50.406284332;1;6330 - DESLOC VAZIO TRANSB CARREADOR;426551 - MANUEL RICARDO ALVES DOS SANTOS;1;IB LOGISTICA;601;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;0;0;0
2127;08/04/2025 01:10:59;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 03;Auxiliar;24028.15;-19.66795667;-50.406430562;1;6330 - DESLOC VAZIO TRANSB CARREADOR;426551 - MANUEL RICARDO ALVES DOS SANTOS;1;IB LOGISTICA;1075;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;22.2;;1372;1010;3
2127;08/04/2025 01:11:23;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 03;Auxiliar;24028.15;-19.666583379;-50.406602224;1;6330 - DESLOC VAZIO TRANSB CARREADOR;426551 - MANUEL RICARDO ALVES DOS SANTOS;1;IB LOGISTICA;1127;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;23.5;;1372;1010;3
