Equipamento;Hora;Latitude;Longitude;Velocidade
7041;1900-01-01 11:20:16;-19.684229533;-50.459219615;6.3
7041;1900-01-01 11:21:16;-19.685087840;-50.458895365;6.1
7041;1900-01-01 11:22:12;-19.685799917;-50.458634694;0.0
7041;1900-01-01 11:24:05;-19.685672760;-50.458513896;0.0
7041;1900-01-01 11:24:08;-19.685672760;-50.458513896;0.0
7041;1900-01-01 11:25:08;-19.685666402;-50.458513896;0.0
7041;1900-01-01 11:26:08;-19.685675939;-50.458501180;0.0
7041;1900-01-01 11:27:08;-19.685688655;-50.458501180;0.0
7041;1900-01-01 11:28:08;-19.685688655;-50.458501180;0.0
7041;1900-01-01 11:29:08;-19.685682297;-50.458501180;0.0
7041;1900-01-01 11:30:08;-19.685682297;-50.458501180;0.0
7041;1900-01-01 11:31:08;-19.685675939;-50.458494822;0.0
7041;1900-01-01 11:32:08;-19.685672760;-50.458494822;0.0
7041;1900-01-01 11:33:08;-19.685675939;-50.458494822;0.0
7041;1900-01-01 11:34:08;-19.685679118;-50.458501180;0.0
7041;1900-01-01 11:35:08;-19.685669581;-50.458501180;0.0
7041;1900-01-01 11:36:11;-19.685666402;-50.458494822;0.0
7041;1900-01-01 11:38:11;-19.685669581;-50.458488464;0.0
7041;1900-01-01 11:39:11;-19.685660044;-50.458494822;0.0
7041;1900-01-01 11:40:11;-19.685660044;-50.458501180;0.0
7041;1900-01-01 11:41:11;-19.685653687;-50.458501180;0.0
7041;1900-01-01 11:42:11;-19.685650508;-50.458501180;0.0
7041;1900-01-01 11:43:11;-19.685660044;-50.458501180;0.0
7041;1900-01-01 11:44:11;-19.685660044;-50.458501180;0.0
7041;1900-01-01 11:45:11;-19.685653687;-50.458513896;0.0
7041;1900-01-01 11:46:11;-19.685653687;-50.458501180;0.0
7041;1900-01-01 11:47:11;-19.685653687;-50.458501180;0.0
7041;1900-01-01 11:48:11;-19.685653687;-50.458501180;0.0
7041;1900-01-01 11:49:11;-19.685647329;-50.458501180;0.0
7041;1900-01-01 11:50:11;-19.685640971;-50.458501180;0.0
7041;1900-01-01 11:50:43;-19.685717265;-50.458469391;2.0
7041;1900-01-01 11:50:46;-19.685733159;-50.458469391;2.8
7041;1900-01-01 11:51:25;-19.685707728;-50.458164215;2.3
7041;1900-01-01 11:52:25;-19.685129166;-50.458380381;4.4
7041;1900-01-01 11:53:25;-19.684464773;-50.458628337;4.9
7041;1900-01-01 11:54:25;-19.683809916;-50.458863576;4.7
7041;1900-01-01 11:56:25;-19.682458878;-50.459372203;4.6
7041;1900-01-01 11:57:25;-19.681794484;-50.459626516;4.8
7041;1900-01-01 11:57:53;-19.681651433;-50.459779104;6.0
7041;1900-01-01 11:58:30;-19.681695938;-50.460166931;2.0
7041;1900-01-01 11:59:30;-19.682309469;-50.459938049;4.0
7041;1900-01-01 12:00:30;-19.682999293;-50.459677378;4.7
7041;1900-01-01 12:01:30;-19.683670044;-50.459423065;4.8
7041;1900-01-01 12:02:30;-19.684331258;-50.459187826;4.9
7041;1900-01-01 12:03:30;-19.685027440;-50.458920797;5.0
7041;1900-01-01 12:04:30;-19.685698191;-50.458666484;4.8
7041;1900-01-01 12:04:46;-19.685771306;-50.458641052;3.5
7041;1900-01-01 12:04:57;-19.685784022;-50.458513896;6.0
7041;1900-01-01 12:05:27;-19.685688655;-50.458151499;3.7
7041;1900-01-01 12:06:27;-19.685021083;-50.458393097;4.9
7041;1900-01-01 12:07:27;-19.684324900;-50.458653768;5.0
7041;1900-01-01 12:08:27;-19.683641434;-50.458920797;4.6
7041;1900-01-01 12:09:27;-19.682951609;-50.459168752;5.5
7041;1900-01-01 12:10:27;-19.682245890;-50.459429423;4.5
7041;1900-01-01 12:11:45;-19.681654612;-50.459906260;5.7
7041;1900-01-01 12:12:11;-19.681699117;-50.460166931;3.0
7041;1900-01-01 12:12:12;-19.681708654;-50.460166931;4.1
7041;1900-01-01 12:13:12;-19.682334900;-50.459944407;4.9
7041;1900-01-01 12:14:12;-19.682999293;-50.459702810;4.9
7041;1900-01-01 12:15:12;-19.683689117;-50.459448497;5.0
7041;1900-01-01 12:16:12;-19.684343974;-50.459206899;5.0
7041;1900-01-01 12:17:12;-19.685056051;-50.458933512;4.4
7041;1900-01-01 12:18:12;-19.685720444;-50.458685557;3.2
7041;1900-01-01 12:18:28;-19.685758591;-50.458666484;0.0
7041;1900-01-01 12:20:50;-19.685675939;-50.458132426;0.0
7041;1900-01-01 12:21:50;-19.685682297;-50.458132426;0.0
7041;1900-01-01 12:22:50;-19.685685476;-50.458132426;0.0
7041;1900-01-01 12:39:32;-19.685675939;-50.458138784;3.1
7041;1900-01-01 12:39:54;-19.685609182;-50.458170573;0.0
7041;1900-01-01 12:40:07;-19.685580571;-50.458176931;4.3
7041;1900-01-01 12:41:07;-19.684932073;-50.458412170;4.2
7041;1900-01-01 12:42:07;-19.684274038;-50.458660126;4.6
7041;1900-01-01 12:43:07;-19.683606466;-50.458908081;4.5
7041;1900-01-01 12:44:07;-19.682942073;-50.459156036;3.9
7041;1900-01-01 12:46:07;-19.681673686;-50.459620158;0.0
7041;1900-01-01 12:46:11;-19.681654612;-50.459645589;3.1
7041;1900-01-01 12:46:58;-19.681673686;-50.460179647;2.5
7041;1900-01-01 12:46:59;-19.681680044;-50.460179647;3.8
7041;1900-01-01 12:47:59;-19.682252248;-50.459982554;5.1
7041;1900-01-01 12:48:59;-19.682957967;-50.459721883;4.9
7041;1900-01-01 12:49:59;-19.683676402;-50.459467570;5.1
7041;1900-01-01 12:50:59;-19.684382121;-50.459194183;5.2
7041;1900-01-01 12:51:59;-19.685081482;-50.458933512;5.2
7041;1900-01-01 12:52:59;-19.685764949;-50.458685557;0.0
7041;1900-01-01 12:53:02;-19.685761770;-50.458685557;0.0
7041;1900-01-01 12:53:15;-19.685790380;-50.458539327;7.0
7041;1900-01-01 12:53:49;-19.685663223;-50.458119710;4.0
7041;1900-01-01 12:54:49;-19.685110092;-50.458323161;5.1
7041;1900-01-01 12:56:49;-19.683797201;-50.458806356;5.2
7041;1900-01-01 12:57:49;-19.683110555;-50.459060669;4.5
7041;1900-01-01 12:58:43;-19.682605108;-50.459245046;0.0
7041;1900-01-01 12:59:43;-19.682601929;-50.459245046;0.0
7041;1900-01-01 13:00:31;-19.682611465;-50.459251404;0.0
7041;1900-01-01 13:00:46;-19.682605108;-50.459264119;0.0
7041;1900-01-01 13:00:55;-19.682601929;-50.459264119;1.3
7041;1900-01-01 13:01:55;-19.682004293;-50.459486643;5.1
7041;1900-01-01 13:02:15;-19.681883494;-50.459537506;0.0
7041;1900-01-01 13:02:16;-19.681880315;-50.459537506;1.5
7041;1900-01-01 13:02:29;-19.681870778;-50.459537506;0.0
7041;1900-01-01 13:02:43;-19.681867599;-50.459537506;0.0
7041;1900-01-01 13:03:43;-19.681861242;-50.459531148;0.0
7041;1900-01-01 13:04:43;-19.681861242;-50.459531148;0.0
7041;1900-01-01 13:04:45;-19.681861242;-50.459531148;0.0
7041;1900-01-01 13:05:00;-19.681861242;-50.459537506;0.0
7041;1900-01-01 13:05:20;-19.681854884;-50.459537506;1.1
7041;1900-01-01 13:05:51;-19.681721369;-50.459575653;0.0
7041;1900-01-01 13:05:53;-19.681727727;-50.459575653;1.2
7041;1900-01-01 13:06:21;-19.681689580;-50.459594727;0.0
7041;1900-01-01 13:06:24;-19.681686401;-50.459594727;1.6
7041;1900-01-01 13:06:37;-19.681673686;-50.459601084;0.0
7041;1900-01-01 13:07:37;-19.681791306;-50.459760030;0.0
7041;1900-01-01 13:07:47;-19.681791306;-50.459760030;0.0
7041;1900-01-01 13:08:08;-19.681791306;-50.459747314;0.0
7041;1900-01-01 13:09:08;-19.681784948;-50.459747314;0.0
7041;1900-01-01 13:10:08;-19.681781769;-50.459760030;0.0
7041;1900-01-01 13:11:08;-19.681788127;-50.459760030;0.0
7041;1900-01-01 13:12:08;-19.681784948;-50.459766388;0.0
7041;1900-01-01 13:13:08;-19.681794484;-50.459760030;0.0
7041;1900-01-01 13:14:08;-19.681794484;-50.459760030;0.0
7041;1900-01-01 13:15:08;-19.681794484;-50.459766388;0.0
7041;1900-01-01 13:16:08;-19.681791306;-50.459766388;0.0
7041;1900-01-01 13:17:08;-19.681781769;-50.459766388;0.0
7041;1900-01-01 13:18:08;-19.681778590;-50.459766388;0.0
7041;1900-01-01 13:19:08;-19.681784948;-50.459760030;0.0
7041;1900-01-01 13:20:08;-19.681791306;-50.459760030;0.0
7041;1900-01-01 13:21:08;-19.681791306;-50.459760030;0.0
7041;1900-01-01 13:22:08;-19.681788127;-50.459747314;0.0
7041;1900-01-01 13:23:08;-19.681781769;-50.459760030;0.0
7041;1900-01-01 13:24:08;-19.681784948;-50.459760030;0.0
7041;1900-01-01 13:25:08;-19.681797663;-50.459760030;0.0
7041;1900-01-01 13:26:08;-19.681788127;-50.459766388;0.0
7041;1900-01-01 13:27:08;-19.681788127;-50.459772746;0.0
7041;1900-01-01 13:28:08;-19.681794484;-50.459766388;0.0
7041;1900-01-01 13:29:08;-19.681800842;-50.459766388;0.0
7041;1900-01-01 13:29:43;-19.681673686;-50.459836324;3.4
7041;1900-01-01 13:30:15;-19.681680044;-50.460179647;1.4
7041;1900-01-01 13:30:48;-19.681851705;-50.460128784;0.0
7041;1900-01-01 13:30:58;-19.681854884;-50.460122426;1.0
7041;1900-01-01 13:31:11;-19.681861242;-50.460122426;0.0
7041;1900-01-01 13:31:24;-19.681861242;-50.460122426;0.0
7041;1900-01-01 13:31:32;-19.681864421;-50.460116069;0.0
7041;1900-01-01 13:31:35;-19.681864421;-50.460116069;0.0
7041;1900-01-01 13:34:00;-19.682579676;-50.459855398;5.9
7041;1900-01-01 13:35:00;-19.683387121;-50.459543864;5.5
7041;1900-01-01 13:36:00;-19.684197744;-50.459251404;5.4
7041;1900-01-01 13:37:00;-19.685002009;-50.458946228;6.6
7041;1900-01-01 13:38:00;-19.685755412;-50.458666484;0.0
7041;1900-01-01 13:38:08;-19.685761770;-50.458666484;1.9
7041;1900-01-01 13:38:17;-19.685784022;-50.458583832;5.0
7041;1900-01-01 13:38:26;-19.685780843;-50.458437602;6.1
7041;1900-01-01 13:38:56;-19.685691833;-50.458087921;1.0
7041;1900-01-01 13:38:57;-19.685688655;-50.458087921;2.4
7041;1900-01-01 13:39:57;-19.685065587;-50.458335876;5.4
7041;1900-01-01 13:40:57;-19.684343974;-50.458609263;5.0
7041;1900-01-01 13:41:32;-19.684026082;-50.458723704;1.7
7041;1900-01-01 13:41:54;-19.683991114;-50.458749135;2.0
7041;1900-01-01 13:42:06;-19.683956146;-50.458749135;0.0
7041;1900-01-01 13:42:09;-19.683956146;-50.458749135;1.2
7041;1900-01-01 13:42:28;-19.683911641;-50.458755493;0.0
7041;1900-01-01 13:42:39;-19.683905284;-50.458755493;2.9
7041;1900-01-01 13:43:39;-19.683314006;-50.458978017;5.2
7041;1900-01-01 13:44:39;-19.682605108;-50.459225972;5.7
7041;1900-01-01 13:45:39;-19.681902568;-50.459499359;4.8
7041;1900-01-01 13:46:08;-19.681673686;-50.459588369;4.1
7041;1900-01-01 13:46:57;-19.681692759;-50.460198720;2.7
7041;1900-01-01 13:47:57;-19.681972504;-50.460084279;4.8
7041;1900-01-01 13:48:57;-19.682646434;-50.459823608;4.8
7041;1900-01-01 13:49:57;-19.683323542;-50.459575653;4.6
7041;1900-01-01 13:50:57;-19.684010188;-50.459327698;4.7
7041;1900-01-01 13:51:57;-19.684687297;-50.459067027;5.5
7041;1900-01-01 13:53:43;-19.685790380;-50.458660126;0.0
7041;1900-01-01 13:54:44;-19.685675939;-50.458087921;3.3
7041;1900-01-01 13:55:02;-19.685618718;-50.458106995;0.0
7041;1900-01-01 13:55:16;-19.685618718;-50.458106995;0.0
7041;1900-01-01 13:55:46;-19.685618718;-50.458106995;1.0
7041;1900-01-01 13:56:46;-19.684887568;-50.458393097;4.9
7041;1900-01-01 13:57:46;-19.684191386;-50.458641052;0.0
7041;1900-01-01 13:58:02;-19.684258143;-50.458609263;0.0
7041;1900-01-01 13:58:04;-19.684251785;-50.458615621;2.6
7041;1900-01-01 13:58:06;-19.684235891;-50.458615621;3.5
7041;1900-01-01 13:58:21;-19.684181849;-50.458634694;0.0
7041;1900-01-01 13:58:22;-19.684185028;-50.458634694;2.4
7041;1900-01-01 13:58:24;-19.684194565;-50.458628337;1.5
7041;1900-01-01 13:58:28;-19.684210459;-50.458628337;2.2
7041;1900-01-01 13:58:37;-19.684274038;-50.458602905;0.0
7041;1900-01-01 13:58:52;-19.684280396;-50.458609263;1.5
7041;1900-01-01 13:58:56;-19.684305827;-50.458596547;0.0
7041;1900-01-01 13:59:03;-19.684299469;-50.458596547;2.0
7041;1900-01-01 13:59:14;-19.684248606;-50.458609263;1.6
7041;1900-01-01 13:59:20;-19.684219996;-50.458628337;2.2
7041;1900-01-01 13:59:53;-19.684045156;-50.458685557;0.0
7041;1900-01-01 13:59:54;-19.684048335;-50.458685557;1.9
7041;1900-01-01 13:59:55;-19.684054693;-50.458672841;3.0
7041;1900-01-01 14:00:24;-19.684105555;-50.458660126;2.4
7041;1900-01-01 14:00:58;-19.683930715;-50.458691915;0.0
7041;1900-01-01 14:00:59;-19.683937073;-50.458691915;2.4
7041;1900-01-01 14:01:00;-19.683940252;-50.458685557;3.1
7041;1900-01-01 14:01:07;-19.683930715;-50.458691915;2.7
7041;1900-01-01 14:01:18;-19.683889389;-50.458730062;0.0
7041;1900-01-01 14:01:19;-19.683892568;-50.458730062;2.5
7041;1900-01-01 14:01:20;-19.683895747;-50.458723704;2.6
7041;1900-01-01 14:01:26;-19.683898926;-50.458730062;3.0
7041;1900-01-01 14:02:26;-19.683403015;-50.458927155;5.8
7041;1900-01-01 14:03:26;-19.682690938;-50.459187826;5.3
7041;1900-01-01 14:04:26;-19.681940715;-50.459454854;5.2
7041;1900-01-01 14:04:57;-19.681708654;-50.459543864;0.0
7041;1900-01-01 14:05:18;-19.681699117;-50.459543864;4.2
7041;1900-01-01 14:05:20;-19.681715012;-50.459537506;3.0
7041;1900-01-01 14:05:39;-19.681794484;-50.459512075;0.0
7041;1900-01-01 14:06:04;-19.681804021;-50.459505717;2.2
7041;1900-01-01 14:07:04;-19.682531993;-50.459245046;5.5
7041;1900-01-01 14:08:04;-19.683294932;-50.458952586;5.7
7041;1900-01-01 14:09:04;-19.683803558;-50.458761851;4.4
7041;1900-01-01 14:09:07;-19.683771769;-50.458774567;5.2
7041;1900-01-01 14:09:11;-19.683774948;-50.458780924;4.1
7041;1900-01-01 14:09:35;-19.683889389;-50.458761851;3.1
7041;1900-01-01 14:09:36;-19.683879852;-50.458761851;3.5
7041;1900-01-01 14:09:38;-19.683863958;-50.458761851;4.1
7041;1900-01-01 14:09:52;-19.683835347;-50.458749135;4.2
7041;1900-01-01 14:10:52;-19.684175491;-50.458615621;1.8
7041;1900-01-01 14:11:52;-19.684874852;-50.458367666;5.2
7041;1900-01-01 14:12:52;-19.685555140;-50.458106995;5.1
7041;1900-01-01 14:13:08;-19.685669581;-50.458062490;0.0
7041;1900-01-01 14:13:20;-19.685615540;-50.458081563;0.0
7041;1900-01-01 14:13:42;-19.685729980;-50.458024343;1.9
7041;1900-01-01 14:13:45;-19.685726802;-50.458030701;0.9
7041;1900-01-01 14:13:46;-19.685726802;-50.458030701;1.3
7041;1900-01-01 14:14:17;-19.685682297;-50.458056132;0.0
7041;1900-01-01 14:14:22;-19.685682297;-50.458056132;0.0
7041;1900-01-01 14:22:22;-19.685691833;-50.458062490;0.0
7041;1900-01-01 14:23:22;-19.685688655;-50.458062490;0.0
7041;1900-01-01 14:24:22;-19.685691833;-50.458062490;0.0
7041;1900-01-01 14:25:22;-19.685691833;-50.458062490;0.0
7041;1900-01-01 14:26:17;-19.685682297;-50.458056132;0.0
7041;1900-01-01 14:27:17;-19.685682297;-50.458049774;0.0
7041;1900-01-01 14:28:17;-19.685679118;-50.458049774;0.0
7041;1900-01-01 14:28:34;-19.685682297;-50.458049774;0.0
7041;1900-01-01 14:29:34;-19.685695012;-50.458043416;0.0
7041;1900-01-01 14:30:34;-19.685698191;-50.458049774;0.0
7041;1900-01-01 14:31:34;-19.685701370;-50.458049774;0.0
7041;1900-01-01 14:32:34;-19.685704549;-50.458043416;0.0
7041;1900-01-01 14:33:34;-19.685698191;-50.458043416;0.0
7041;1900-01-01 14:34:34;-19.685704549;-50.458043416;0.0
7041;1900-01-01 14:35:34;-19.685701370;-50.458030701;0.0
7041;1900-01-01 14:36:34;-19.685701370;-50.458030701;0.0
7041;1900-01-01 14:37:34;-19.685704549;-50.458030701;0.0
7041;1900-01-01 14:38:34;-19.685701370;-50.458030701;0.0
7041;1900-01-01 14:39:34;-19.685698191;-50.458030701;0.0
7041;1900-01-01 14:40:34;-19.685698191;-50.458043416;0.0
7041;1900-01-01 14:41:34;-19.685695012;-50.458043416;0.0
7041;1900-01-01 14:42:34;-19.685695012;-50.458049774;0.0
7041;1900-01-01 14:43:34;-19.685631434;-50.458075205;2.8
7041;1900-01-01 14:43:57;-19.685704549;-50.458043416;2.3
7041;1900-01-01 14:44:18;-19.685695012;-50.458049774;0.0
7041;1900-01-01 14:44:20;-19.685691833;-50.458049774;1.1
7041;1900-01-01 14:44:22;-19.685685476;-50.458056132;1.0
7041;1900-01-01 14:44:24;-19.685679118;-50.458056132;2.0
7041;1900-01-01 14:45:24;-19.685180028;-50.458246867;4.2
7041;1900-01-01 14:46:24;-19.684461594;-50.458513896;6.4
7041;1900-01-01 14:46:58;-19.684035619;-50.458660126;4.0
7041;1900-01-01 14:47:58;-19.683196386;-50.458984375;6.7
7041;1900-01-01 14:49:23;-19.681934357;-50.459454854;1.0
7041;1900-01-01 14:49:26;-19.681947072;-50.459448497;2.6
7041;1900-01-01 14:49:27;-19.681953430;-50.459448497;2.4
7041;1900-01-01 14:49:37;-19.682013830;-50.459423065;3.6
7041;1900-01-01 14:49:41;-19.682048798;-50.459410350;4.0
7041;1900-01-01 14:49:49;-19.682086945;-50.459391276;2.4
7041;1900-01-01 14:49:54;-19.682115555;-50.459384918;0.0
7041;1900-01-01 14:50:06;-19.682131449;-50.459384918;4.7
7041;1900-01-01 14:50:11;-19.682185491;-50.459365845;4.7
7041;1900-01-01 14:50:18;-19.682125092;-50.459384918;3.2
7041;1900-01-01 14:50:35;-19.682058334;-50.459410350;0.0
7041;1900-01-01 14:50:40;-19.682058334;-50.459410350;0.0
7041;1900-01-01 14:51:05;-19.682064692;-50.459410350;0.0
7041;1900-01-01 14:52:05;-19.682058334;-50.459410350;0.0
7041;1900-01-01 14:53:05;-19.682048798;-50.459416707;0.0
7041;1900-01-01 14:54:05;-19.682042440;-50.459410350;0.0
7041;1900-01-01 14:55:05;-19.682051977;-50.459397634;0.0
7041;1900-01-01 14:56:05;-19.682048798;-50.459397634;0.0
7041;1900-01-01 14:57:05;-19.682036082;-50.459397634;0.0
7041;1900-01-01 14:58:05;-19.682045619;-50.459410350;0.0
7041;1900-01-01 14:59:05;-19.682048798;-50.459410350;0.0
7041;1900-01-01 15:00:05;-19.682045619;-50.459410350;0.0
7041;1900-01-01 15:01:05;-19.682048798;-50.459416707;0.0
7041;1900-01-01 15:02:05;-19.682058334;-50.459416707;0.0
7041;1900-01-01 15:03:05;-19.682048798;-50.459416707;0.0
7041;1900-01-01 15:04:05;-19.682045619;-50.459416707;0.0
7041;1900-01-01 15:05:05;-19.682061513;-50.459410350;0.0
7041;1900-01-01 15:05:18;-19.682086945;-50.459410350;3.2
7041;1900-01-01 15:05:24;-19.682140986;-50.459384918;0.0
7041;1900-01-01 15:05:44;-19.681978861;-50.459448497;2.8
7041;1900-01-01 15:06:22;-19.681670507;-50.459575653;2.6
7041;1900-01-01 15:07:15;-19.681724548;-50.460198720;3.5
7041;1900-01-01 15:07:40;-19.681759516;-50.460440318;4.3
7041;1900-01-01 15:07:41;-19.681765874;-50.460446676;4.2
7041;1900-01-01 15:08:04;-19.681953430;-50.460548401;1.9
7041;1900-01-01 15:08:13;-19.681962967;-50.460548401;2.9
7041;1900-01-01 15:08:26;-19.682051977;-50.460522970;0.0
7041;1900-01-01 15:08:46;-19.681969325;-50.460548401;5.0
7041;1900-01-01 15:09:09;-19.682077408;-50.460497538;0.0
