Equipamento;Hora;Latitude;Longitude;Velocidade
7041;1900-01-01 00:57:13;-19.660629272;-50.419553121;6.0
7041;1900-01-01 00:57:27;-19.660610199;-50.419553121;4.8
7041;1900-01-01 00:57:54;-19.660740534;-50.419438680;1.9
7041;1900-01-01 00:58:54;-19.660867691;-50.419521332;3.0
7041;1900-01-01 00:59:16;-19.660893122;-50.419514974;3.6
7041;1900-01-01 01:00:16;-19.660562515;-50.420036316;5.1
7041;1900-01-01 01:01:16;-19.659834544;-50.420500437;3.7
7041;1900-01-01 01:02:11;-19.659182866;-50.420761108;0.0
7041;1900-01-01 01:02:24;-19.659243266;-50.420742035;7.2
7041;1900-01-01 01:07:08;-19.659233729;-50.420754751;0.0
7041;1900-01-01 01:08:09;-19.659214656;-50.420761108;0.0
7041;1900-01-01 01:09:09;-19.659217834;-50.420754751;0.0
7041;1900-01-01 01:09:30;-19.659214656;-50.420754751;1.5
7041;1900-01-01 01:10:30;-19.658566157;-50.420920054;5.4
7041;1900-01-01 01:11:30;-19.657793681;-50.420964559;4.8
7041;1900-01-01 01:12:30;-19.657040278;-50.420920054;4.3
7041;1900-01-01 01:13:10;-19.656611125;-50.420856476;0.0
7041;1900-01-01 01:14:21;-19.656805038;-50.420564016;1.2
7041;1900-01-01 01:14:32;-19.656919479;-50.420570374;1.3
7041;1900-01-01 01:14:49;-19.656808217;-50.420570374;4.3
7041;1900-01-01 01:15:08;-19.656903585;-50.420595805;0.0
7041;1900-01-01 01:15:12;-19.656906764;-50.420595805;2.2
7041;1900-01-01 01:15:35;-19.657142003;-50.420621236;2.5
7041;1900-01-01 01:15:51;-19.656944911;-50.420595805;4.7
7041;1900-01-01 01:17:45;-19.658451716;-50.420595805;9.9
7041;1900-01-01 01:17:50;-19.658505758;-50.420595805;1.8
7041;1900-01-01 01:17:53;-19.658512115;-50.420595805;4.0
7041;1900-01-01 01:18:53;-19.659186045;-50.420411428;4.1
7041;1900-01-01 01:19:53;-19.659980774;-50.420061747;5.2
7041;1900-01-01 01:20:50;-19.660568873;-50.419591268;0.0
7041;1900-01-01 01:21:06;-19.660479863;-50.419686635;7.5
7041;1900-01-01 01:21:38;-19.660721461;-50.419451396;3.0
7041;1900-01-01 01:22:38;-19.660848618;-50.419495900;0.0
7041;1900-01-01 01:22:47;-19.660848618;-50.419514974;3.6
7041;1900-01-01 01:23:47;-19.660416285;-50.420118968;5.0
7041;1900-01-01 01:24:47;-19.659691493;-50.420538584;6.2
7041;1900-01-01 01:25:47;-19.658982595;-50.420824687;0.0
7041;1900-01-01 01:25:48;-19.658985774;-50.420824687;2.0
7041;1900-01-01 01:26:07;-19.659020742;-50.420811971;3.0
7041;1900-01-01 01:27:07;-19.658340454;-50.420945485;5.3
7041;1900-01-01 01:28:07;-19.657564799;-50.420977275;4.9
7041;1900-01-01 01:29:07;-19.656782786;-50.420907338;4.8
7041;1900-01-01 01:29:27;-19.656617483;-50.420875549;0.0
7041;1900-01-01 01:31:16;-19.657084783;-50.420627594;0.0
7041;1900-01-01 01:31:39;-19.657091141;-50.420640310;3.0
7041;1900-01-01 01:32:39;-19.657943090;-50.420678457;6.8
7041;1900-01-01 01:32:48;-19.658076604;-50.420672099;5.0
7041;1900-01-01 01:33:48;-19.658928553;-50.420525869;7.4
7041;1900-01-01 01:34:48;-19.659729640;-50.420233409;6.4
7041;1900-01-01 01:35:34;-19.660209656;-50.419921875;0.0
7041;1900-01-01 01:35:49;-19.660168330;-50.419947306;5.9
7041;1900-01-01 01:35:53;-19.660200119;-50.419921875;3.4
7041;1900-01-01 01:36:05;-19.660171509;-50.419940948;0.0
7041;1900-01-01 01:36:08;-19.660171509;-50.419940948;0.0
7041;1900-01-01 01:37:08;-19.660206477;-50.419947306;0.0
7041;1900-01-01 01:41:08;-19.660193761;-50.419928233;0.0
7041;1900-01-01 01:43:08;-19.660200119;-50.419940948;0.0
7041;1900-01-01 01:44:08;-19.660200119;-50.419928233;0.0
7041;1900-01-01 01:44:19;-19.660222371;-50.419902802;1.8
7041;1900-01-01 01:45:19;-19.660702387;-50.419483185;2.8
7041;1900-01-01 01:45:25;-19.660718282;-50.419464111;0.0
7041;1900-01-01 01:46:25;-19.660664241;-50.419521332;3.8
7041;1900-01-01 01:47:07;-19.660753250;-50.419432322;0.0
7041;1900-01-01 01:47:12;-19.660746892;-50.419438680;5.2
7041;1900-01-01 01:47:32;-19.660692851;-50.419514974;0.0
7041;1900-01-01 01:47:39;-19.660692851;-50.419514974;1.6
7041;1900-01-01 01:48:39;-19.660206477;-50.419928233;5.9
7041;1900-01-01 01:49:39;-19.659399033;-50.420366923;6.2
7041;1900-01-01 01:50:39;-19.658499400;-50.420614878;6.3
7041;1900-01-01 01:51:39;-19.657542547;-50.420672099;6.3
7041;1900-01-01 01:52:31;-19.656808217;-50.420614878;1.9
7041;1900-01-01 01:52:34;-19.656843185;-50.420614878;7.1
7041;1900-01-01 01:52:35;-19.656852722;-50.420614878;3.7
7041;1900-01-01 01:53:35;-19.656878153;-50.420614878;0.0
7041;1900-01-01 01:54:14;-19.656779607;-50.420614878;3.6
7041;1900-01-01 01:54:37;-19.656916300;-50.420627594;0.0
7041;1900-01-01 01:54:41;-19.656925837;-50.420627594;2.9
7041;1900-01-01 01:55:09;-19.657304128;-50.420672099;6.3
7041;1900-01-01 01:56:09;-19.658257802;-50.420678457;7.6
7041;1900-01-01 01:57:09;-19.659240087;-50.420455933;6.0
7041;1900-01-01 01:58:09;-19.660133362;-50.420010885;7.3
7041;1900-01-01 01:59:05;-19.660753250;-50.419489543;3.6
7041;1900-01-01 02:00:51;-19.660785039;-50.419464111;2.0
7041;1900-01-01 02:01:09;-19.660730998;-50.419514974;0.0
7041;1900-01-01 02:01:14;-19.660724640;-50.419514974;2.4
7041;1900-01-01 02:01:31;-19.660613378;-50.419610341;0.0
7041;1900-01-01 02:01:32;-19.660613378;-50.419610341;1.6
7041;1900-01-01 02:01:34;-19.660622915;-50.419603984;3.7
7041;1900-01-01 02:02:34;-19.660651525;-50.419591268;0.0
7041;1900-01-01 02:02:35;-19.660651525;-50.419591268;0.0
7041;1900-01-01 02:02:39;-19.660651525;-50.419591268;0.0
7041;1900-01-01 02:03:39;-19.660645167;-50.419597626;0.0
7041;1900-01-01 02:04:39;-19.660645167;-50.419591268;0.0
7041;1900-01-01 02:05:39;-19.660664241;-50.419572194;0.0
7041;1900-01-01 02:06:39;-19.660661062;-50.419572194;0.0
7041;1900-01-01 02:07:39;-19.660651525;-50.419578552;0.0
7041;1900-01-01 02:08:39;-19.660654704;-50.419578552;0.0
7041;1900-01-01 02:09:39;-19.660661062;-50.419578552;0.0
7041;1900-01-01 02:10:39;-19.660664241;-50.419578552;0.0
7041;1900-01-01 02:11:39;-19.660667419;-50.419578552;0.0
7041;1900-01-01 02:12:39;-19.660664241;-50.419572194;0.0
7041;1900-01-01 02:13:39;-19.660664241;-50.419578552;0.0
7041;1900-01-01 02:14:39;-19.660661062;-50.419578552;0.0
7041;1900-01-01 02:15:39;-19.660664241;-50.419578552;0.0
7041;1900-01-01 02:16:39;-19.660654704;-50.419591268;0.0
7041;1900-01-01 02:17:39;-19.660654704;-50.419578552;0.0
7041;1900-01-01 02:18:39;-19.660651525;-50.419578552;0.0
7041;1900-01-01 02:19:39;-19.660651525;-50.419578552;0.0
7041;1900-01-01 02:20:39;-19.660651525;-50.419578552;0.0
7041;1900-01-01 02:21:39;-19.660651525;-50.419578552;0.0
7041;1900-01-01 02:22:39;-19.660651525;-50.419578552;0.0
7041;1900-01-01 02:23:39;-19.660651525;-50.419578552;0.0
7041;1900-01-01 02:24:39;-19.660645167;-50.419597626;0.0
7041;1900-01-01 02:25:39;-19.660648346;-50.419597626;0.0
7041;1900-01-01 02:26:39;-19.660648346;-50.419597626;0.0
7041;1900-01-01 02:27:39;-19.660648346;-50.419591268;0.0
7041;1900-01-01 02:28:39;-19.660648346;-50.419591268;0.0
7041;1900-01-01 02:28:56;-19.660641988;-50.419597626;1.3
7041;1900-01-01 02:28:57;-19.660641988;-50.419597626;0.0
7041;1900-01-01 02:29:57;-19.660025279;-50.420093536;7.0
7041;1900-01-01 02:30:57;-19.659163793;-50.420494080;5.9
7041;1900-01-01 02:31:33;-19.658620199;-50.420640310;0.9
7041;1900-01-01 02:31:34;-19.658623377;-50.420640310;2.6
7041;1900-01-01 02:31:36;-19.658642451;-50.420627594;3.9
7041;1900-01-01 02:31:46;-19.658683777;-50.420627594;3.4
7041;1900-01-01 02:31:56;-19.658836365;-50.420583089;0.0
7041;1900-01-01 02:32:20;-19.658795039;-50.420583089;3.6
7041;1900-01-01 02:32:42;-19.658607483;-50.420640310;1.8
7041;1900-01-01 02:32:54;-19.658632914;-50.420627594;3.4
7041;1900-01-01 02:32:57;-19.658680598;-50.420621236;7.2
7041;1900-01-01 02:33:11;-19.658702850;-50.420621236;6.8
7041;1900-01-01 02:34:11;-19.658051173;-50.420697530;5.0
7041;1900-01-01 02:35:07;-19.657367706;-50.420697530;0.0
7041;1900-01-01 02:35:44;-19.657440821;-50.420684814;0.0
7041;1900-01-01 02:35:47;-19.657440821;-50.420684814;0.0
7041;1900-01-01 02:36:57;-19.657402674;-50.420684814;5.6
7041;1900-01-01 02:37:13;-19.657351812;-50.420684814;0.0
7041;1900-01-01 02:37:15;-19.657339096;-50.420684814;1.4
7041;1900-01-01 02:38:06;-19.656757355;-50.420646667;0.0
7041;1900-01-01 02:39:06;-19.656827291;-50.420646667;3.1
7041;1900-01-01 02:40:17;-19.656922658;-50.420672099;0.0
7041;1900-01-01 02:40:49;-19.656929016;-50.420659383;2.6
7041;1900-01-01 02:41:49;-19.657736460;-50.420716604;5.2
7041;1900-01-01 02:42:49;-19.658578873;-50.420659383;5.9
7041;1900-01-01 02:43:49;-19.659414927;-50.420417786;5.8
7041;1900-01-01 02:45:27;-19.660613378;-50.419629415;6.5
7041;1900-01-01 02:45:47;-19.660775503;-50.419483185;0.0
7041;1900-01-01 02:46:47;-19.660804113;-50.419495900;1.1
7041;1900-01-01 02:46:59;-19.660769145;-50.419483185;1.8
7041;1900-01-01 02:47:59;-19.660327276;-50.419902802;4.4
7041;1900-01-01 02:48:59;-19.659659704;-50.420309703;4.9
7041;1900-01-01 02:49:53;-19.658995310;-50.420564016;6.0
7041;1900-01-01 02:50:53;-19.658206940;-50.420729319;5.2
7041;1900-01-01 02:51:19;-19.657895406;-50.420742035;3.0
7041;1900-01-01 02:52:19;-19.657116572;-50.420703888;5.0
7041;1900-01-01 02:52:52;-19.656766891;-50.420672099;3.8
7041;1900-01-01 02:53:52;-19.656757355;-50.420684814;3.0
7041;1900-01-01 02:54:24;-19.656760534;-50.420678457;3.9
7041;1900-01-01 02:55:24;-19.657107035;-50.420710246;0.0
7041;1900-01-01 02:55:49;-19.657103856;-50.420703888;3.2
7041;1900-01-01 02:56:01;-19.657103856;-50.420703888;0.0
7041;1900-01-01 02:56:08;-19.657097499;-50.420697530;4.1
7041;1900-01-01 02:56:10;-19.657075246;-50.420697530;3.9
7041;1900-01-01 02:56:20;-19.657052994;-50.420703888;7.0
7041;1900-01-01 02:56:24;-19.656976700;-50.420697530;0.0
7041;1900-01-01 02:56:48;-19.657068888;-50.420703888;6.3
7041;1900-01-01 02:57:02;-19.657107035;-50.420710246;0.0
7041;1900-01-01 02:57:19;-19.657091141;-50.420710246;5.9
7041;1900-01-01 02:57:22;-19.657056173;-50.420710246;0.0
7041;1900-01-01 02:57:26;-19.657046636;-50.420703888;4.8
7041;1900-01-01 02:57:27;-19.657040278;-50.420703888;0.0
7041;1900-01-01 02:57:29;-19.657059352;-50.420703888;6.1
7041;1900-01-01 02:57:55;-19.657103856;-50.420710246;0.0
7041;1900-01-01 02:58:33;-19.657103856;-50.420710246;0.0
7041;1900-01-01 02:58:46;-19.657103856;-50.420703888;0.0
7041;1900-01-01 02:59:46;-19.657103856;-50.420710246;0.0
7041;1900-01-01 03:00:46;-19.657107035;-50.420710246;0.0
7041;1900-01-01 03:01:33;-19.657113393;-50.420710246;0.0
7041;1900-01-01 03:02:33;-19.657103856;-50.420710246;0.0
7041;1900-01-01 03:03:33;-19.657103856;-50.420710246;0.0
7041;1900-01-01 03:04:27;-19.657119751;-50.420710246;0.0
7041;1900-01-01 03:04:47;-19.657113393;-50.420710246;0.0
7041;1900-01-01 03:05:47;-19.657103856;-50.420716604;0.0
7041;1900-01-01 03:06:47;-19.657097499;-50.420710246;0.0
7041;1900-01-01 03:07:47;-19.657097499;-50.420716604;0.0
7041;1900-01-01 03:08:47;-19.657097499;-50.420710246;0.0
7041;1900-01-01 03:09:38;-19.657107035;-50.420716604;0.0
7041;1900-01-01 03:10:38;-19.657116572;-50.420729319;0.0
7041;1900-01-01 03:11:38;-19.657097499;-50.420710246;0.0
7041;1900-01-01 03:12:36;-19.656960805;-50.420678457;6.1
7041;1900-01-01 03:12:41;-19.656903585;-50.420672099;3.7
7041;1900-01-01 03:12:53;-19.656929016;-50.420678457;7.3
7041;1900-01-01 03:13:26;-19.657142003;-50.420703888;0.0
7041;1900-01-01 03:13:40;-19.657135646;-50.420697530;0.0
7041;1900-01-01 03:13:53;-19.657151540;-50.420697530;4.6
7041;1900-01-01 03:14:53;-19.657612483;-50.420742035;5.5
7041;1900-01-01 03:15:53;-19.658400853;-50.420710246;4.9
7041;1900-01-01 03:18:04;-19.659837723;-50.420246124;0.0
7041;1900-01-01 03:18:05;-19.659837723;-50.420246124;0.0
7041;1900-01-01 03:18:12;-19.659837723;-50.420239766;1.7
7041;1900-01-01 03:19:12;-19.660435359;-50.419832865;5.0
7041;1900-01-01 03:19:55;-19.660788218;-50.419521332;2.1
7041;1900-01-01 03:20:57;-19.660804113;-50.419508616;2.7
7041;1900-01-01 03:21:18;-19.660699209;-50.419603984;0.0
7041;1900-01-01 03:21:52;-19.660692851;-50.419610341;2.1
7041;1900-01-01 03:22:52;-19.660225550;-50.420017242;5.2
7041;1900-01-01 03:22:55;-19.660196940;-50.420036316;5.3
7041;1900-01-01 03:23:55;-19.659526189;-50.420417786;4.6
7041;1900-01-01 03:24:34;-19.659027100;-50.420589447;6.0
7041;1900-01-01 03:24:55;-19.658715566;-50.420659383;5.3
7041;1900-01-01 03:25:20;-19.658378601;-50.420716604;6.3
7041;1900-01-01 03:26:04;-19.657752355;-50.420761108;5.6
7041;1900-01-01 03:26:14;-19.657612483;-50.420761108;6.4
7041;1900-01-01 03:26:47;-19.657119751;-50.420729319;6.8
7041;1900-01-01 03:27:14;-19.656750997;-50.420697530;0.0
7041;1900-01-01 03:28:14;-19.656719208;-50.420678457;0.0
7041;1900-01-01 03:28:22;-19.656750997;-50.420703888;3.2
7041;1900-01-01 03:28:39;-19.656830470;-50.420703888;0.0
7041;1900-01-01 03:29:03;-19.656824112;-50.420703888;0.0
7041;1900-01-01 03:29:12;-19.656900406;-50.420703888;3.6
7041;1900-01-01 03:30:12;-19.657707850;-50.420773824;5.0
7041;1900-01-01 03:30:38;-19.658089320;-50.420767466;6.3
7041;1900-01-01 03:31:38;-19.658919017;-50.420653025;6.3
7041;1900-01-01 03:31:47;-19.658979416;-50.420627594;0.0
7041;1900-01-01 03:32:00;-19.658922195;-50.420646667;0.0
7041;1900-01-01 03:34:04;-19.658925374;-50.420640310;0.0
7041;1900-01-01 03:38:04;-19.658925374;-50.420646667;0.0
7041;1900-01-01 03:41:04;-19.658922195;-50.420640310;0.0
7041;1900-01-01 03:42:04;-19.658919017;-50.420640310;0.0
7041;1900-01-01 03:44:04;-19.658919017;-50.420640310;0.0
7041;1900-01-01 03:45:04;-19.658912659;-50.420646667;0.0
7041;1900-01-01 03:45:51;-19.658925374;-50.420646667;3.2
7041;1900-01-01 03:45:52;-19.658934911;-50.420640310;2.7
7041;1900-01-01 03:46:44;-19.659548442;-50.420417786;7.5
7041;1900-01-01 03:47:44;-19.660349528;-50.419940948;6.3
7041;1900-01-01 03:48:29;-19.660791397;-50.419553121;3.6
7041;1900-01-01 03:49:07;-19.660835902;-50.419521332;5.1
7041;1900-01-01 03:49:27;-19.660781860;-50.419603984;0.0
7041;1900-01-01 03:49:39;-19.660775503;-50.419603984;1.2
7041;1900-01-01 03:50:39;-19.660187403;-50.420087179;5.6
7041;1900-01-01 03:51:00;-19.659901301;-50.420265198;6.8
7041;1900-01-01 03:51:12;-19.659729640;-50.420354207;6.0
7041;1900-01-01 03:51:44;-19.659278234;-50.420551300;6.0
7041;1900-01-01 03:52:10;-19.658906301;-50.420653025;5.6
7041;1900-01-01 03:53:10;-19.657962163;-50.420786540;5.7
7041;1900-01-01 03:54:10;-19.657005310;-50.420754751;5.8
7041;1900-01-01 03:54:31;-19.656738281;-50.420710246;1.5
7041;1900-01-01 03:54:33;-19.656750997;-50.420716604;3.5
7041;1900-01-01 03:54:35;-19.656770070;-50.420716604;4.3
7041;1900-01-01 03:55:04;-19.656785965;-50.420710246;5.2
7041;1900-01-01 03:55:40;-19.656731923;-50.420729319;1.0
7041;1900-01-01 03:55:54;-19.656811396;-50.420742035;0.0
7041;1900-01-01 03:55:55;-19.656805038;-50.420742035;3.0
7041;1900-01-01 03:56:14;-19.656846364;-50.420754751;0.0
7041;1900-01-01 03:56:16;-19.656843185;-50.420754751;1.2
7041;1900-01-01 03:56:20;-19.656817754;-50.420754751;3.5
7041;1900-01-01 03:56:38;-19.656814575;-50.420754751;3.0
7041;1900-01-01 03:56:46;-19.656843185;-50.420754751;1.3
7041;1900-01-01 03:56:48;-19.656827291;-50.420754751;5.5
7041;1900-01-01 03:56:49;-19.656814575;-50.420754751;4.5
7041;1900-01-01 03:56:52;-19.656827291;-50.420754751;4.4
7041;1900-01-01 03:57:31;-19.657265981;-50.420792898;5.6
7041;1900-01-01 03:58:04;-19.657787323;-50.420818329;7.1
7041;1900-01-01 03:58:54;-19.658604304;-50.420729319;5.9
7041;1900-01-01 03:59:54;-19.659567515;-50.420424143;7.4
7041;1900-01-01 04:00:54;-19.660438538;-50.419915517;6.6
7041;1900-01-01 04:01:30;-19.660845439;-50.419546763;1.3
7041;1900-01-01 04:01:31;-19.660839081;-50.419546763;2.5
7041;1900-01-01 04:01:32;-19.660832723;-50.419553121;3.6
7041;1900-01-01 04:01:33;-19.660826365;-50.419565837;4.2
7041;1900-01-01 04:01:34;-19.660816828;-50.419572194;5.2
7041;1900-01-01 04:01:35;-19.660804113;-50.419578552;6.6
7041;1900-01-01 04:01:37;-19.660781860;-50.419603984;6.2
7041;1900-01-01 04:02:14;-19.660870870;-50.419534047;1.6
7041;1900-01-01 04:02:38;-19.660788218;-50.419610341;0.0
7041;1900-01-01 04:03:00;-19.660791397;-50.419610341;2.3
7041;1900-01-01 04:03:14;-19.660670598;-50.419718424;0.0
7041;1900-01-01 04:03:27;-19.660657883;-50.419737498;5.5
7041;1900-01-01 04:03:43;-19.660470327;-50.419921875;5.6
7041;1900-01-01 04:05:06;-19.659316381;-50.420564016;3.9
7041;1900-01-01 04:05:47;-19.658814112;-50.420735677;1.2
7041;1900-01-01 04:06:07;-19.658884048;-50.420710246;0.0
7041;1900-01-01 04:06:14;-19.658864975;-50.420710246;0.0
7041;1900-01-01 04:07:14;-19.658871333;-50.420710246;0.0
7041;1900-01-01 04:08:14;-19.658871333;-50.420703888;0.0
7041;1900-01-01 04:09:14;-19.658864975;-50.420697530;0.0
7041;1900-01-01 04:10:14;-19.658858617;-50.420703888;0.0
7041;1900-01-01 04:11:14;-19.658864975;-50.420710246;0.0
7041;1900-01-01 04:12:14;-19.658864975;-50.420697530;0.0
7041;1900-01-01 04:12:37;-19.658864975;-50.420697530;1.6
7041;1900-01-01 04:12:48;-19.658842723;-50.420703888;2.1
7041;1900-01-01 04:12:49;-19.658836365;-50.420703888;2.3
7041;1900-01-01 04:13:49;-19.658111572;-50.420811971;5.3
7041;1900-01-01 04:13:57;-19.658000310;-50.420818329;5.9
7041;1900-01-01 04:14:13;-19.657774607;-50.420818329;5.7
7041;1900-01-01 04:15:13;-19.657002131;-50.420773824;4.0
7041;1900-01-01 04:15:35;-19.656728745;-50.420754751;3.2
7041;1900-01-01 04:16:25;-19.656709671;-50.420754751;0.0
7041;1900-01-01 04:16:29;-19.656728745;-50.420761108;4.1
7041;1900-01-01 04:16:45;-19.656773249;-50.420767466;0.0
7041;1900-01-01 04:17:02;-19.656770070;-50.420767466;1.7
7041;1900-01-01 04:18:02;-19.657494863;-50.420818329;4.5
7041;1900-01-01 04:20:02;-19.659224192;-50.420621236;5.6
7041;1900-01-01 04:20:52;-19.659882228;-50.420309703;6.5
7041;1900-01-01 04:21:34;-19.660397212;-50.419998169;5.8
7041;1900-01-01 04:23:03;-19.660870870;-50.419578552;0.0
7041;1900-01-01 04:23:10;-19.660848618;-50.419603984;6.8
7041;1900-01-01 04:23:37;-19.660765966;-50.419661204;0.0
7041;1900-01-01 04:24:06;-19.660756429;-50.419667562;2.6
7041;1900-01-01 04:24:43;-19.660454432;-50.419960022;3.1
7041;1900-01-01 04:24:58;-19.660556157;-50.419858297;5.5
7041;1900-01-01 04:25:05;-19.660492579;-50.419902802;1.5
7041;1900-01-01 04:25:16;-19.660527547;-50.419858297;4.0
7041;1900-01-01 04:25:21;-19.660505295;-50.419883728;4.1
7041;1900-01-01 04:25:30;-19.660489400;-50.419915517;5.5
7041;1900-01-01 04:26:30;-19.659926732;-50.420322418;6.0
7041;1900-01-01 04:27:30;-19.659125646;-50.420646667;5.8
7041;1900-01-01 04:28:29;-19.658295949;-50.420818329;5.8
7041;1900-01-01 04:29:29;-19.657437642;-50.420824687;4.8
7041;1900-01-01 04:30:25;-19.656716029;-50.420773824;0.0
7041;1900-01-01 04:30:29;-19.656763713;-50.420786540;5.4
7041;1900-01-01 04:30:30;-19.656770070;-50.420786540;0.0
7041;1900-01-01 04:31:28;-19.656728745;-50.420792898;4.7
7041;1900-01-01 04:31:41;-19.656789144;-50.420799255;0.0
7041;1900-01-01 04:31:48;-19.656741460;-50.420792898;4.4
7041;1900-01-01 04:32:02;-19.656773249;-50.420786540;5.7
7041;1900-01-01 04:32:08;-19.656757355;-50.420773824;5.0
7041;1900-01-01 04:32:14;-19.656811396;-50.420767466;2.2
7041;1900-01-01 04:32:24;-19.656757355;-50.420786540;6.5
7041;1900-01-01 04:36:58;-19.656808217;-50.420818329;0.0
7041;1900-01-01 04:39:58;-19.656798681;-50.420811971;0.0
7041;1900-01-01 04:40:58;-19.656792323;-50.420811971;0.0
7041;1900-01-01 04:41:58;-19.656801860;-50.420799255;0.0
7041;1900-01-01 04:42:57;-19.656827291;-50.420811971;3.5
7041;1900-01-01 04:42:58;-19.656830470;-50.420818329;0.0
7041;1900-01-01 04:42:59;-19.656824112;-50.420811971;3.6
7041;1900-01-01 04:43:00;-19.656814575;-50.420811971;3.6
7041;1900-01-01 04:43:53;-19.657316844;-50.420843760;5.0
7041;1900-01-01 04:44:53;-19.658047994;-50.420843760;5.0
7041;1900-01-01 04:45:53;-19.658782323;-50.420742035;4.5
7041;1900-01-01 04:47:53;-19.660171509;-50.420182546;5.0
7041;1900-01-01 04:49:02;-19.660810471;-50.419635773;0.0
7041;1900-01-01 04:49:04;-19.660804113;-50.419654846;3.4
7041;1900-01-01 04:49:05;-19.660797755;-50.419654846;0.0
7041;1900-01-01 04:49:07;-19.660797755;-50.419654846;1.2
7041;1900-01-01 04:49:18;-19.660797755;-50.419654846;0.0
7041;1900-01-01 04:50:18;-19.660934448;-50.419534047;1.1
7041;1900-01-01 04:50:28;-19.660883586;-50.419578552;3.8
7041;1900-01-01 04:51:28;-19.660339991;-50.420074463;3.8
7041;1900-01-01 04:52:23;-19.659751892;-50.420417786;4.3
7041;1900-01-01 04:53:23;-19.659055710;-50.420697530;5.6
7041;1900-01-01 04:53:46;-19.658785502;-50.420761108;4.8
7041;1900-01-01 04:54:25;-19.658321381;-50.420850118;5.2
7041;1900-01-01 04:55:25;-19.657602946;-50.420875549;3.4
7041;1900-01-01 04:55:35;-19.657488505;-50.420875549;4.2
7041;1900-01-01 04:55:54;-19.657237371;-50.420856476;4.9
