Equipamento;Hora;Latitude;Longitude;Velocidade
7028;1900-01-01 01:23:07;-19.128618876;-50.829067230;0.0
7028;1900-01-01 01:24:07;-19.128622055;-50.829067230;0.0
7028;1900-01-01 01:25:07;-19.128622055;-50.829067230;0.0
7028;1900-01-01 01:26:07;-19.128622055;-50.829079946;0.0
7028;1900-01-01 01:27:07;-19.128622055;-50.829060872;0.0
7028;1900-01-01 01:28:07;-19.128634771;-50.829054515;0.0
7028;1900-01-01 01:29:07;-19.128622055;-50.829060872;0.0
7028;1900-01-01 01:30:07;-19.128609339;-50.829041799;0.0
7028;1900-01-01 01:30:29;-19.128596624;-50.829041799;0.0
7028;1900-01-01 01:31:29;-19.128599803;-50.829079946;0.0
7028;1900-01-01 01:32:29;-19.128552119;-50.829156240;0.0
7028;1900-01-01 01:33:29;-19.128434499;-50.829238892;1.0
7028;1900-01-01 01:34:28;-19.128501256;-50.829079946;3.1
7028;1900-01-01 01:35:28;-19.128679276;-50.828488668;4.6
7028;1900-01-01 01:36:28;-19.128885905;-50.827782949;4.6
7028;1900-01-01 01:37:28;-19.129098892;-50.827089945;4.8
7028;1900-01-01 01:38:26;-19.129222870;-50.826581319;0.0
7028;1900-01-01 01:39:26;-19.129210154;-50.826562246;1.6
7028;1900-01-01 01:39:33;-19.129194260;-50.826594035;2.2
7028;1900-01-01 01:39:44;-19.129172007;-50.826676687;1.2
7028;1900-01-01 01:40:44;-19.128974915;-50.827395121;5.4
7028;1900-01-01 01:41:44;-19.128746033;-50.828189850;5.3
7028;1900-01-01 01:42:44;-19.128526688;-50.828978221;5.1
7028;1900-01-01 01:43:04;-19.128453573;-50.829213460;0.0
7028;1900-01-01 01:44:04;-19.128453573;-50.829156240;4.1
7028;1900-01-01 01:44:16;-19.128472646;-50.829086304;2.6
7028;1900-01-01 01:45:16;-19.128698349;-50.828272502;5.7
7028;1900-01-01 01:46:16;-19.128933589;-50.827433268;5.7
7028;1900-01-01 01:47:16;-19.129172007;-50.826600393;5.3
7028;1900-01-01 01:47:33;-19.129181544;-50.826511383;2.0
7028;1900-01-01 01:48:33;-19.129172007;-50.826562246;3.0
7028;1900-01-01 01:48:39;-19.129159292;-50.826613108;3.9
7028;1900-01-01 01:48:40;-19.129159292;-50.826625824;4.1
7028;1900-01-01 01:49:40;-19.128968557;-50.827318827;5.1
7028;1900-01-01 01:50:40;-19.128733317;-50.828151703;5.7
7028;1900-01-01 01:51:40;-19.128494898;-50.828984578;5.2
7028;1900-01-01 01:52:08;-19.128386815;-50.829245249;3.1
7028;1900-01-01 01:52:53;-19.128428141;-50.829143524;2.0
7028;1900-01-01 01:53:53;-19.128618876;-50.828399658;5.4
7028;1900-01-01 01:56:16;-19.129159292;-50.826524099;0.0
7028;1900-01-01 01:57:16;-19.129149755;-50.826555888;0.0
7028;1900-01-01 01:57:29;-19.129149755;-50.826555888;0.0
7028;1900-01-01 01:58:29;-19.129124324;-50.826670329;0.0
7028;1900-01-01 01:59:12;-19.129124324;-50.826676687;0.0
7028;1900-01-01 02:00:12;-19.129127502;-50.826676687;0.0
7028;1900-01-01 02:01:12;-19.129137039;-50.826676687;0.0
7028;1900-01-01 02:02:12;-19.129152934;-50.826594035;0.0
7028;1900-01-01 02:02:28;-19.129149755;-50.826600393;0.0
7028;1900-01-01 02:02:42;-19.129149755;-50.826594035;0.0
7028;1900-01-01 02:03:42;-19.129156113;-50.826594035;0.0
7028;1900-01-01 02:04:42;-19.129146576;-50.826600393;0.0
7028;1900-01-01 02:05:42;-19.129152934;-50.826587677;0.0
7028;1900-01-01 02:06:42;-19.129152934;-50.826581319;0.0
7028;1900-01-01 02:07:42;-19.129146576;-50.826594035;0.0
7028;1900-01-01 02:08:42;-19.129156113;-50.826587677;0.0
7028;1900-01-01 02:09:42;-19.129149755;-50.826594035;0.0
7028;1900-01-01 02:10:42;-19.129121145;-50.826670329;1.2
7028;1900-01-01 02:11:20;-19.129089355;-50.826772054;3.0
7028;1900-01-01 02:12:20;-19.128917694;-50.827395121;5.3
7028;1900-01-01 02:13:20;-19.128669739;-50.828215281;5.2
7028;1900-01-01 02:14:20;-19.128437678;-50.829022725;5.3
7028;1900-01-01 02:14:49;-19.128374100;-50.829270681;1.8
7028;1900-01-01 02:15:49;-19.128142039;-50.829302470;0.0
7028;1900-01-01 02:16:01;-19.128138860;-50.829270681;1.9
7028;1900-01-01 02:17:01;-19.128294627;-50.828685760;4.3
7028;1900-01-01 02:18:16;-19.128517151;-50.827916463;0.0
7028;1900-01-01 02:19:25;-19.128513972;-50.827954610;2.8
7028;1900-01-01 02:19:29;-19.128504435;-50.827986399;3.5
7028;1900-01-01 02:19:56;-19.128533045;-50.827878316;2.9
7028;1900-01-01 02:20:56;-19.128691991;-50.827306112;4.3
7028;1900-01-01 02:21:56;-19.128876368;-50.826651255;4.2
7028;1900-01-01 02:22:07;-19.128908157;-50.826543172;0.0
7028;1900-01-01 02:22:24;-19.128924052;-50.826505025;1.1
7028;1900-01-01 02:22:25;-19.128924052;-50.826505025;0.0
7028;1900-01-01 02:22:27;-19.128924052;-50.826498667;1.9
7028;1900-01-01 02:22:48;-19.128997167;-50.826416016;3.0
7028;1900-01-01 02:23:36;-19.129095713;-50.826670329;3.5
7028;1900-01-01 02:23:47;-19.129082998;-50.826727549;0.0
7028;1900-01-01 02:24:11;-19.129044851;-50.826861064;4.8
7028;1900-01-01 02:25:11;-19.128835042;-50.827560425;4.6
7028;1900-01-01 02:26:11;-19.128631592;-50.828310649;4.7
7028;1900-01-01 02:27:11;-19.128418605;-50.829060872;5.2
7028;1900-01-01 02:27:29;-19.128364563;-50.829264323;0.0
7028;1900-01-01 02:28:29;-19.128161112;-50.829315186;1.8
7028;1900-01-01 02:28:40;-19.128148397;-50.829327901;1.3
7028;1900-01-01 02:29:40;-19.128154755;-50.829283396;3.2
7028;1900-01-01 02:30:15;-19.128154755;-50.829232534;1.4
7028;1900-01-01 02:31:15;-19.128304164;-50.828685760;4.3
7028;1900-01-01 02:32:15;-19.128488541;-50.828069051;3.8
7028;1900-01-01 02:33:15;-19.128660202;-50.827490489;4.2
7028;1900-01-01 02:34:15;-19.128822327;-50.826905568;3.5
7028;1900-01-01 02:35:03;-19.128939946;-50.826492310;0.0
7028;1900-01-01 02:36:03;-19.129121145;-50.826466878;1.9
7028;1900-01-01 02:36:10;-19.129121145;-50.826479594;2.4
7028;1900-01-01 02:36:27;-19.129086177;-50.826619466;4.5
7028;1900-01-01 02:37:00;-19.129025777;-50.826816559;0.0
7028;1900-01-01 02:37:11;-19.129028956;-50.826822917;0.0
7028;1900-01-01 02:37:23;-19.129032135;-50.826822917;1.4
7028;1900-01-01 02:38:23;-19.128866831;-50.827439626;5.4
7028;1900-01-01 02:39:23;-19.128647486;-50.828196208;4.9
7028;1900-01-01 02:40:23;-19.128431320;-50.828946431;4.9
7028;1900-01-01 02:40:49;-19.128345490;-50.829264323;0.0
7028;1900-01-01 02:41:38;-19.128183365;-50.829226176;2.6
7028;1900-01-01 02:42:38;-19.128370921;-50.828501383;4.6
7028;1900-01-01 02:43:38;-19.128590266;-50.827744802;5.3
7028;1900-01-01 02:44:38;-19.128803253;-50.827026367;4.5
7028;1900-01-01 02:45:38;-19.129016240;-50.826416016;4.0
7028;1900-01-01 02:45:43;-19.129060745;-50.826409658;3.2
7028;1900-01-01 02:46:43;-19.129054387;-50.826727549;0.0
7028;1900-01-01 02:46:49;-19.129057566;-50.826714834;0.0
7028;1900-01-01 02:46:54;-19.129054387;-50.826727549;1.6
7028;1900-01-01 02:47:54;-19.128860474;-50.827439626;4.5
7028;1900-01-01 02:48:54;-19.128653844;-50.828164419;4.9
7028;1900-01-01 02:49:54;-19.128453573;-50.828882853;4.6
7028;1900-01-01 02:50:29;-19.128335953;-50.829289754;0.0
7028;1900-01-01 02:51:29;-19.128211975;-50.829188029;2.4
7028;1900-01-01 02:51:31;-19.128215154;-50.829175313;3.2
7028;1900-01-01 02:52:31;-19.128389994;-50.828514099;4.7
7028;1900-01-01 02:53:31;-19.128583908;-50.827840169;4.6
7028;1900-01-01 02:54:31;-19.128768285;-50.827178955;4.2
7028;1900-01-01 02:55:31;-19.128962199;-50.826505025;4.7
7028;1900-01-01 02:55:38;-19.128981272;-50.826447805;0.0
7028;1900-01-01 02:56:38;-19.129082998;-50.826587677;1.3
7028;1900-01-01 02:56:44;-19.129076640;-50.826613108;2.3
7028;1900-01-01 02:56:52;-19.129063924;-50.826670329;2.9
7028;1900-01-01 02:57:35;-19.128917694;-50.827121735;0.0
