Equipamento;Hora;Latitude;Longitude;Velocidade
7032;1900-01-01 02:31:46;-18.901397069;-49.489101410;3.7
7032;1900-01-01 02:32:21;-18.901692708;-49.489158630;2.1
7032;1900-01-01 02:32:38;-18.901854833;-49.489171346;4.4
7032;1900-01-01 02:34:00;-18.902773539;-49.489114126;4.9
7032;1900-01-01 02:35:20;-18.903622309;-49.488796234;4.7
7032;1900-01-01 02:36:41;-18.904432933;-49.488402049;4.6
7032;1900-01-01 02:38:08;-18.905214945;-49.487893422;4.2
7032;1900-01-01 02:38:47;-18.905523300;-49.487670898;0.0
7032;1900-01-01 02:39:02;-18.905539195;-49.487664541;2.6
7032;1900-01-01 02:40:27;-18.906219482;-49.487054189;2.9
7032;1900-01-01 02:41:09;-18.906419754;-49.486838023;4.0
7032;1900-01-01 02:41:21;-18.906413396;-49.486857096;1.2
7032;1900-01-01 02:41:32;-18.906445185;-49.486850739;0.0
7032;1900-01-01 02:41:33;-18.906448364;-49.486850739;2.2
7032;1900-01-01 02:42:44;-18.906346639;-49.487543742;0.0
7032;1900-01-01 02:43:49;-18.906213125;-49.487670898;2.8
7032;1900-01-01 02:45:22;-18.905504227;-49.488255819;3.0
7032;1900-01-01 02:45:29;-18.905462901;-49.488287608;3.3
7032;1900-01-01 02:45:37;-18.905408859;-49.488319397;1.5
7032;1900-01-01 02:47:00;-18.904639562;-49.488840739;4.7
7032;1900-01-01 02:48:23;-18.903825760;-49.489247640;3.9
7032;1900-01-01 02:49:47;-18.903062820;-49.489476522;0.0
7032;1900-01-01 02:49:54;-18.903046926;-49.489476522;1.1
7032;1900-01-01 02:51:03;-18.902395248;-49.489597321;5.5
7032;1900-01-01 02:51:27;-18.902283986;-49.489622752;3.4
7032;1900-01-01 02:52:42;-18.901584625;-49.489622752;3.9
7032;1900-01-01 02:52:46;-18.901549657;-49.489622752;3.7
7032;1900-01-01 02:55:34;-18.899779002;-49.489260356;4.6
7032;1900-01-01 02:56:58;-18.898907979;-49.489044189;4.0
7032;1900-01-01 02:58:22;-18.898014704;-49.488828023;4.3
7032;1900-01-01 02:59:45;-18.897137324;-49.488624573;4.3
7032;1900-01-01 03:01:15;-18.896250407;-49.488408407;4.0
7032;1900-01-01 03:02:00;-18.895942052;-49.488344828;3.0
7032;1900-01-01 03:03:27;-18.895881653;-49.488300323;2.4
7032;1900-01-01 03:05:24;-18.896784465;-49.488510132;6.0
7032;1900-01-01 03:05:38;-18.896822611;-49.488516490;0.0
7032;1900-01-01 03:06:20;-18.896873474;-49.488522847;4.0
7032;1900-01-01 03:06:37;-18.896930695;-49.488541921;1.1
7032;1900-01-01 03:06:47;-18.896984736;-49.488560994;2.3
7032;1900-01-01 03:06:56;-18.897003810;-49.488567352;2.7
7032;1900-01-01 03:07:39;-18.896987915;-49.488560994;0.0
7032;1900-01-01 03:07:50;-18.896987915;-49.488560994;0.0
7032;1900-01-01 03:12:50;-18.897010167;-49.488592784;0.0
7032;1900-01-01 03:17:50;-18.896965663;-49.488548279;0.0
7032;1900-01-01 03:22:50;-18.896965663;-49.488573710;0.0
7032;1900-01-01 03:27:50;-18.897000631;-49.488567352;0.0
7032;1900-01-01 03:28:16;-18.897035599;-49.488580068;0.0
7032;1900-01-01 03:29:10;-18.897038778;-49.488580068;2.0
7032;1900-01-01 03:29:13;-18.897054672;-49.488580068;1.7
7032;1900-01-01 03:29:20;-18.897054672;-49.488592784;3.7
7032;1900-01-01 03:30:16;-18.897127787;-49.488599141;1.2
7032;1900-01-01 03:30:20;-18.897134145;-49.488605499;2.2
7032;1900-01-01 03:30:57;-18.897219976;-49.488611857;1.9
7032;1900-01-01 03:32:21;-18.898116430;-49.488834381;3.9
7032;1900-01-01 03:34:59;-18.899880727;-49.489247640;4.7
7032;1900-01-01 03:36:14;-18.900754929;-49.489444733;4.5
7032;1900-01-01 03:37:38;-18.901660919;-49.489590963;3.1
7032;1900-01-01 03:37:39;-18.901667277;-49.489590963;2.5
7032;1900-01-01 03:37:44;-18.901699066;-49.489590963;3.0
7032;1900-01-01 03:39:05;-18.902605057;-49.489565531;4.8
7032;1900-01-01 03:40:18;-18.903491974;-49.489362081;5.3
7032;1900-01-01 03:41:27;-18.904331207;-49.488986969;5.4
7032;1900-01-01 03:42:34;-18.905129115;-49.488510132;5.7
7032;1900-01-01 03:43:10;-18.905443827;-49.488287608;1.3
7032;1900-01-01 03:44:51;-18.905373891;-49.488306681;0.0
7032;1900-01-01 03:45:26;-18.905357997;-49.488313039;3.0
7032;1900-01-01 03:46:45;-18.904579163;-49.488815308;4.6
7032;1900-01-01 03:48:02;-18.903787613;-49.489247640;5.2
7032;1900-01-01 03:49:21;-18.902900696;-49.489527384;4.9
7032;1900-01-01 03:50:38;-18.901994705;-49.489590963;4.8
7032;1900-01-01 03:51:20;-18.901600520;-49.489590963;3.2
7032;1900-01-01 03:51:22;-18.901581446;-49.489590963;3.4
7032;1900-01-01 03:52:47;-18.900675456;-49.489425659;4.6
7032;1900-01-01 03:53:16;-18.900446574;-49.489381154;0.0
7032;1900-01-01 03:53:36;-18.900424321;-49.489362081;2.2
7032;1900-01-01 03:55:01;-18.899566015;-49.489158630;4.4
7032;1900-01-01 03:56:24;-18.898656845;-49.488948822;4.4
7032;1900-01-01 03:57:46;-18.897760391;-49.488745372;4.6
7032;1900-01-01 03:59:01;-18.897051493;-49.488580068;0.0
7032;1900-01-01 03:59:21;-18.897022883;-49.488580068;2.2
7032;1900-01-01 04:00:58;-18.896139145;-49.488363902;4.7
7032;1900-01-01 04:03:35;-18.895942052;-49.488281250;2.8
7032;1900-01-01 04:06:55;-18.897731781;-49.488713582;4.0
7032;1900-01-01 04:08:23;-18.898621877;-49.488917033;4.4
7032;1900-01-01 04:09:48;-18.899502436;-49.489120483;4.2
7032;1900-01-01 04:10:28;-18.899880727;-49.489209493;0.0
7032;1900-01-01 04:11:10;-18.899915695;-49.489222209;1.6
7032;1900-01-01 04:12:32;-18.900796254;-49.489425659;4.9
7032;1900-01-01 04:13:57;-18.901660919;-49.489578247;2.7
7032;1900-01-01 04:14:00;-18.901683172;-49.489578247;2.4
7032;1900-01-01 04:15:27;-18.902605057;-49.489552816;4.6
7032;1900-01-01 04:16:50;-18.903498332;-49.489349365;4.1
7032;1900-01-01 04:18:13;-18.904337565;-49.488967896;4.1
7032;1900-01-01 04:19:38;-18.905132294;-49.488478343;4.3
7032;1900-01-01 04:21:08;-18.905888875;-49.487937927;4.2
7032;1900-01-01 04:22:22;-18.906407038;-49.487461090;2.5
7032;1900-01-01 04:22:33;-18.906422933;-49.487346649;4.9
7032;1900-01-01 04:23:28;-18.906464259;-49.486838023;1.0
7032;1900-01-01 04:23:29;-18.906461080;-49.486838023;2.8
7032;1900-01-01 04:23:30;-18.906454722;-49.486850739;4.3
7032;1900-01-01 04:25:22;-18.906384786;-49.486939748;1.4
7032;1900-01-01 04:25:48;-18.906368891;-49.486971537;1.2
7032;1900-01-01 04:27:19;-18.905688604;-49.487562815;1.6
7032;1900-01-01 04:30:15;-18.904121399;-49.488624573;4.5
7032;1900-01-01 04:31:36;-18.903266271;-49.488986969;2.3
7032;1900-01-01 04:32:47;-18.902614594;-49.489133199;0.0
7032;1900-01-01 04:32:57;-18.902563731;-49.489133199;3.0
7032;1900-01-01 04:34:18;-18.901645025;-49.489158630;4.3
7032;1900-01-01 04:35:39;-18.900745392;-49.488980611;4.9
7032;1900-01-01 04:36:59;-18.899858475;-49.488777161;4.4
7032;1900-01-01 04:38:19;-18.898965200;-49.488567352;4.3
7032;1900-01-01 04:39:40;-18.898065567;-49.488363902;4.5
7032;1900-01-01 04:40:58;-18.897178650;-49.488154093;4.5
7032;1900-01-01 04:42:26;-18.896285375;-49.487931569;4.7
7032;1900-01-01 04:43:40;-18.895398458;-49.487728119;5.4
7032;1900-01-01 04:44:39;-18.894848506;-49.487594604;0.0
7032;1900-01-01 04:45:31;-18.894861221;-49.487632751;1.9
7032;1900-01-01 04:46:46;-18.895751317;-49.487848918;5.9
7032;1900-01-01 04:47:45;-18.896472931;-49.488014221;4.7
7032;1900-01-01 04:47:46;-18.896485647;-49.488020579;5.8
7032;1900-01-01 04:48:00;-18.896523794;-49.488026937;0.0
7032;1900-01-01 04:48:05;-18.896568298;-49.488039653;4.3
7032;1900-01-01 04:49:32;-18.897461573;-49.488243103;4.4
7032;1900-01-01 04:50:46;-18.898348490;-49.488452911;4.7
7032;1900-01-01 04:52:00;-18.899248123;-49.488656362;4.5
7032;1900-01-01 04:53:15;-18.900163651;-49.488866170;5.1
7032;1900-01-01 04:54:29;-18.901066462;-49.489069621;4.5
7032;1900-01-01 04:55:28;-18.901711782;-49.489177704;3.2
7032;1900-01-01 04:55:31;-18.901740392;-49.489177704;3.9
7032;1900-01-01 04:56:47;-18.902655919;-49.489120483;5.2
7032;1900-01-01 04:56:54;-18.902802149;-49.489088694;7.9
7032;1900-01-01 04:58:07;-18.903574626;-49.488885244;4.8
7032;1900-01-01 04:59:27;-18.904397964;-49.488465627;4.5
7032;1900-01-01 05:00:56;-18.905138652;-49.487988790;0.0
7032;1900-01-01 05:02:32;-18.905240377;-49.487912496;2.7
7032;1900-01-01 05:02:59;-18.905256271;-49.487899780;0.0
7032;1900-01-01 05:03:13;-18.905249914;-49.487899780;0.0
7032;1900-01-01 05:08:13;-18.905240377;-49.487912496;0.0
7032;1900-01-01 05:11:07;-18.905259450;-49.487906138;1.8
7032;1900-01-01 05:12:27;-18.905993780;-49.487321218;4.9
7032;1900-01-01 05:13:26;-18.906454722;-49.486863454;1.9
7032;1900-01-01 05:13:44;-18.906461080;-49.486857096;1.3
7032;1900-01-01 05:14:24;-18.906470617;-49.486818949;3.9
7032;1900-01-01 05:14:37;-18.906470617;-49.486920675;5.1
7032;1900-01-01 05:15:39;-18.906410217;-49.487448374;2.9
7032;1900-01-01 05:16:46;-18.906279882;-49.487594604;4.5
7032;1900-01-01 05:18:07;-18.905539195;-49.488185883;4.4
7032;1900-01-01 05:19:34;-18.904754003;-49.488662720;4.5
7032;1900-01-01 05:20:56;-18.903971990;-49.489126841;4.2
7032;1900-01-01 05:22:22;-18.903078715;-49.489438375;4.2
7032;1900-01-01 05:23:44;-18.902185440;-49.489565531;2.9
7032;1900-01-01 05:24:34;-18.901654561;-49.489565531;0.0
7032;1900-01-01 05:24:36;-18.901654561;-49.489559174;1.1
7032;1900-01-01 05:24:50;-18.901584625;-49.489565531;1.0
7032;1900-01-01 05:25:04;-18.901498795;-49.489559174;1.4
7032;1900-01-01 05:26:29;-18.900605520;-49.489381154;4.8
7032;1900-01-01 05:27:43;-18.899718602;-49.489152273;5.1
7032;1900-01-01 05:28:56;-18.898812612;-49.488948822;4.6
7032;1900-01-01 05:30:11;-18.897925695;-49.488726298;4.8
7032;1900-01-01 05:31:27;-18.897032420;-49.488522847;4.8
7032;1900-01-01 05:32:52;-18.896161397;-49.488319397;3.8
7032;1900-01-01 05:33:41;-18.895776749;-49.488224030;0.0
7032;1900-01-01 05:33:42;-18.895779928;-49.488230387;2.1
7032;1900-01-01 05:34:10;-18.895709991;-49.488224030;0.0
7032;1900-01-01 05:34:11;-18.895713170;-49.488224030;2.5
7032;1900-01-01 05:34:16;-18.895751317;-49.488224030;2.4
7032;1900-01-01 05:34:56;-18.895779928;-49.488217672;1.1
7032;1900-01-01 05:35:11;-18.895709991;-49.488249461;0.0
7032;1900-01-01 05:35:12;-18.895713170;-49.488249461;2.0
7032;1900-01-01 05:35:49;-18.895760854;-49.488198598;0.0
7032;1900-01-01 05:35:56;-18.895783106;-49.488204956;3.0
7032;1900-01-01 05:37:39;-18.896695455;-49.488408407;4.1
7032;1900-01-01 05:38:33;-18.897102356;-49.488516490;0.0
7032;1900-01-01 05:39:30;-18.897127787;-49.488522847;2.8
7032;1900-01-01 05:39:31;-18.897127787;-49.488522847;0.0
7032;1900-01-01 05:39:38;-18.897118251;-49.488522847;3.1
7032;1900-01-01 05:39:39;-18.897115072;-49.488522847;0.0
7032;1900-01-01 05:39:41;-18.897118251;-49.488516490;3.9
7032;1900-01-01 05:39:44;-18.897124608;-49.488516490;0.0
7032;1900-01-01 05:41:23;-18.897232691;-49.488541921;2.7
7032;1900-01-01 05:42:48;-18.898138682;-49.488770803;4.5
7032;1900-01-01 05:44:08;-18.899022420;-49.488967896;4.9
7032;1900-01-01 05:45:28;-18.899912516;-49.489177704;4.6
7032;1900-01-01 05:47:02;-18.900802612;-49.489381154;3.9
