Equipamento;Hora;Latitude;Longitude;Velocidade;RTK
7041;1900-01-01 00:00:04;-19.634164810;-50.406570435;4.3;Sim
7041;1900-01-01 00:01:04;-19.633532206;-50.406665802;4.3;Sim
7041;1900-01-01 00:02:04;-19.632890066;-50.406754812;3.9;Sim
7041;1900-01-01 00:03:04;-19.632251104;-50.406843821;4.2;Sim
7041;1900-01-01 00:04:04;-19.631621679;-50.406926473;4.3;Sim
7041;1900-01-01 00:04:15;-19.631526311;-50.406932831;3.5;Sim
7041;1900-01-01 00:04:50;-19.631513596;-50.406958262;4.8;Sim
7041;1900-01-01 00:05:12;-19.631637573;-50.406926473;0.0;Não
7041;1900-01-01 00:05:32;-19.631650289;-50.406920115;1.8;Sim
7041;1900-01-01 00:06:32;-19.632343292;-50.406812032;5.4;Sim
7041;1900-01-01 00:07:32;-19.633014043;-50.406716665;4.5;Sim
7041;1900-01-01 00:08:32;-19.633710225;-50.406614939;4.3;Sim
7041;1900-01-01 00:08:50;-19.633916855;-50.406589508;4.8;Sim
7041;1900-01-01 00:09:50;-19.634597143;-50.406487783;4.6;Sim
7041;1900-01-01 00:11:50;-19.635906855;-50.406309764;4.1;Sim
7041;1900-01-01 00:12:50;-19.636542638;-50.406227112;0.0;Não
7041;1900-01-01 00:12:52;-19.636542638;-50.406214396;0.0;Não
7041;1900-01-01 00:13:15;-19.636361440;-50.406233470;4.8;Sim
7041;1900-01-01 00:14:15;-19.637009939;-50.406163534;4.5;Sim
7041;1900-01-01 00:15:19;-19.637728373;-50.406061808;4.7;Sim
7041;1900-01-01 00:16:19;-19.638415019;-50.405960083;4.7;Sim
7041;1900-01-01 00:17:19;-19.639108022;-50.405845642;4.3;Sim
7041;1900-01-01 00:18:19;-19.639759700;-50.405737559;4.7;Sim
7041;1900-01-01 00:18:33;-19.639890035;-50.405731201;0.0;Não
7041;1900-01-01 00:19:28;-19.639855067;-50.405743917;3.6;Sim
7041;1900-01-01 00:19:40;-19.639915466;-50.405775706;0.0;Não
7041;1900-01-01 00:19:43;-19.639925003;-50.405762990;3.6;Sim
7041;1900-01-01 00:19:44;-19.639925003;-50.405756632;3.5;Não
7041;1900-01-01 00:20:00;-19.639893214;-50.405756632;3.7;Sim
7041;1900-01-01 00:20:19;-19.639775594;-50.405769348;0.0;Não
7041;1900-01-01 00:21:09;-19.639743805;-50.405769348;2.8;Sim
7041;1900-01-01 00:22:09;-19.639114380;-50.405877431;4.2;Sim
7041;1900-01-01 00:23:09;-19.638415019;-50.405972799;5.0;Sim
7041;1900-01-01 00:24:09;-19.637858709;-50.406049093;2.6;Sim
7041;1900-01-01 00:24:24;-19.637931824;-50.406049093;0.0;Não
7041;1900-01-01 00:24:28;-19.637931824;-50.406049093;0.0;Não
7041;1900-01-01 00:26:28;-19.637903214;-50.406036377;0.0;Não
7041;1900-01-01 00:27:28;-19.637887319;-50.406055450;0.0;Não
7041;1900-01-01 00:28:28;-19.637896856;-50.406055450;0.0;Não
7041;1900-01-01 00:29:28;-19.637915929;-50.406055450;0.0;Não
7041;1900-01-01 00:30:28;-19.637915929;-50.406055450;0.0;Não
7041;1900-01-01 00:31:28;-19.637909571;-50.406049093;0.0;Não
7041;1900-01-01 00:32:07;-19.637906392;-50.406036377;0.0;Não
7041;1900-01-01 00:33:07;-19.637900035;-50.406030019;0.0;Não
7041;1900-01-01 00:33:14;-19.637887319;-50.406030019;2.2;Sim
7041;1900-01-01 00:34:14;-19.637191137;-50.406125387;5.2;Sim
7041;1900-01-01 00:35:14;-19.636437734;-50.406239827;4.9;Sim
7041;1900-01-01 00:36:14;-19.635677973;-50.406347911;4.6;Sim
7041;1900-01-01 00:37:14;-19.634991328;-50.406455994;4.8;Sim
7041;1900-01-01 00:39:14;-19.633497238;-50.406678518;4.7;Sim
7041;1900-01-01 00:40:14;-19.632747014;-50.406792959;5.2;Sim
7041;1900-01-01 00:41:14;-19.632006327;-50.406901042;4.3;Sim
7041;1900-01-01 00:41:54;-19.631529490;-50.406977336;0.0;Não
