Equipamento;Hora;Latitude;Longitude;Velocidade;RTK
7029;1900-01-01 00:19:52;-18.825602214;-49.385850271;5.7;Não
7029;1900-01-01 00:20:03;-18.825672150;-49.385920207;5.1;Não
7029;1900-01-01 00:20:33;-18.825948715;-49.386276245;6.5;Não
7029;1900-01-01 00:21:05;-18.826018651;-49.386199951;6.7;Não
7029;1900-01-01 00:21:27;-18.825869242;-49.386028290;0.0;Não
7029;1900-01-01 00:21:45;-18.825770696;-49.385894775;5.6;Não
7029;1900-01-01 00:22:43;-18.825115840;-49.385239919;5.3;Não
7029;1900-01-01 00:23:34;-18.824441910;-49.384763082;7.2;Não
7029;1900-01-01 00:23:37;-18.824394226;-49.384744008;6.1;Não
7029;1900-01-01 00:24:11;-18.824012756;-49.384407043;0.0;Não
7029;1900-01-01 00:25:17;-18.823936462;-49.384298960;6.5;Não
7029;1900-01-01 00:25:39;-18.823984146;-49.384496053;3.7;Não
7029;1900-01-01 00:25:44;-18.824000041;-49.384540558;4.0;Não
7029;1900-01-01 00:26:04;-18.824143092;-49.384699504;4.4;Não
7029;1900-01-01 00:26:08;-18.824181239;-49.384744008;4.8;Não
7029;1900-01-01 00:27:06;-18.824937820;-49.385252635;6.7;Não
7029;1900-01-01 00:27:27;-18.825217565;-49.385475159;6.3;Não
7029;1900-01-01 00:27:30;-18.825255712;-49.385506948;6.7;Não
7029;1900-01-01 00:28:49;-18.826085409;-49.386352539;5.3;Não
7029;1900-01-01 00:29:02;-18.826018651;-49.386225382;5.3;Não
7029;1900-01-01 00:29:30;-18.825897853;-49.386072795;0.0;Não
7029;1900-01-01 00:29:36;-18.825866063;-49.386034648;4.8;Não
7029;1900-01-01 00:30:43;-18.825233459;-49.385354360;6.5;Não
7029;1900-01-01 00:31:36;-18.824537277;-49.384864807;5.8;Não
7029;1900-01-01 00:31:41;-18.824464162;-49.384820302;5.8;Não
7029;1900-01-01 00:32:19;-18.824063619;-49.384496053;2.0;Não
7029;1900-01-01 00:33:23;-18.823996862;-49.384540558;3.2;Não
7029;1900-01-01 00:34:27;-18.824734370;-49.385074615;6.4;Não
7029;1900-01-01 00:35:23;-18.825446447;-49.385659536;5.9;Não
7029;1900-01-01 00:35:36;-18.825589498;-49.385824839;6.7;Não
7029;1900-01-01 00:35:38;-18.825611750;-49.385850271;6.3;Não
7029;1900-01-01 00:35:50;-18.825742086;-49.385996501;5.4;Não
7029;1900-01-01 00:36:20;-18.826044083;-49.386358897;4.5;Não
7029;1900-01-01 00:37:31;-18.825910568;-49.386130015;6.2;Não
7029;1900-01-01 00:38:32;-18.825249354;-49.385392507;6.5;Não
7029;1900-01-01 00:38:33;-18.825236638;-49.385373433;7.2;Não
7029;1900-01-01 00:38:56;-18.824953715;-49.385150909;6.5;Não
7029;1900-01-01 00:39:00;-18.824899673;-49.385106405;6.5;Não
7029;1900-01-01 00:39:47;-18.824270248;-49.384718577;6.8;Não
7029;1900-01-01 00:39:53;-18.824197133;-49.384661357;5.6;Não
7029;1900-01-01 00:40:04;-18.824073156;-49.384540558;6.8;Não
7029;1900-01-01 00:41:31;-18.824066798;-49.384610494;5.8;Não
7029;1900-01-01 00:41:33;-18.824085871;-49.384635925;6.0;Não
7029;1900-01-01 00:41:55;-18.824368795;-49.384852091;6.4;Não
7029;1900-01-01 00:41:56;-18.824384689;-49.384871165;6.6;Não
7029;1900-01-01 00:42:52;-18.825147629;-49.385386149;6.1;Não
7029;1900-01-01 00:43:43;-18.825754801;-49.385996501;6.8;Não
7029;1900-01-01 00:44:57;-18.825936000;-49.386142731;5.6;Não
7029;1900-01-01 00:45:03;-18.825878779;-49.386072795;6.1;Não
7029;1900-01-01 00:45:35;-18.825535456;-49.385704041;0.0;Não
7029;1900-01-01 00:45:36;-18.825538635;-49.385704041;2.3;Não
7029;1900-01-01 00:45:39;-18.825560888;-49.385723114;3.6;Não
7029;1900-01-01 00:45:46;-18.825592677;-49.385761261;2.9;Não
7029;1900-01-01 00:45:47;-18.825599035;-49.385767619;3.1;Não
7029;1900-01-01 00:46:04;-18.825525920;-49.385691325;4.1;Não
7029;1900-01-01 00:47:09;-18.824842453;-49.385093689;6.7;Não
7029;1900-01-01 00:47:11;-18.824813843;-49.385074615;6.7;Não
7029;1900-01-01 00:47:18;-18.824718475;-49.385011037;6.4;Não
7029;1900-01-01 00:47:31;-18.824530919;-49.384909312;6.7;Não
7029;1900-01-01 00:47:39;-18.824416478;-49.384845734;5.9;Não
7029;1900-01-01 00:47:50;-18.824279785;-49.384756724;6.1;Não
7029;1900-01-01 00:48:20;-18.824006399;-49.384464264;4.7;Não
7029;1900-01-01 00:49:40;-18.824260712;-49.384775798;6.1;Não
7029;1900-01-01 00:49:47;-18.824356079;-49.384833018;5.7;Não
7029;1900-01-01 00:50:21;-18.824813843;-49.385093689;6.5;Não
7029;1900-01-01 00:50:43;-18.825087229;-49.385303497;6.2;Não
7029;1900-01-01 00:50:57;-18.825252533;-49.385456085;6.1;Não
7029;1900-01-01 00:50:58;-18.825265249;-49.385462443;6.7;Não
7029;1900-01-01 00:51:55;-18.825907389;-49.386142731;6.9;Não
7029;1900-01-01 00:52:06;-18.826021830;-49.386288961;5.5;Não
7029;1900-01-01 00:53:09;-18.825802485;-49.385710398;5.2;Não
7029;1900-01-01 00:53:50;-18.825459162;-49.385316213;1.1;Não
7029;1900-01-01 00:54:06;-18.825560888;-49.385443370;2.7;Não
7029;1900-01-01 00:54:07;-18.825570424;-49.385449727;4.9;Não
7029;1900-01-01 00:54:37;-18.825856527;-49.385773977;5.7;Não
7029;1900-01-01 00:55:04;-18.825881958;-49.385780334;6.3;Não
7029;1900-01-01 00:56:13;-18.825236638;-49.385138194;5.2;Não
7029;1900-01-01 00:57:20;-18.824435552;-49.384705861;6.6;Não
7029;1900-01-01 00:57:44;-18.824158986;-49.384572347;5.2;Não
7029;1900-01-01 00:58:52;-18.824117661;-49.383701324;6.3;Não
7029;1900-01-01 01:00:44;-18.824851990;-49.381952922;7.3;Não
7029;1900-01-01 01:01:43;-18.825030009;-49.380980174;6.5;Não
7029;1900-01-01 01:02:37;-18.825198491;-49.380051931;6.6;Não
7029;1900-01-01 01:03:45;-18.825176239;-49.379371643;0.0;Não
7029;1900-01-01 01:04:06;-18.825128555;-49.379263560;4.5;Não
7029;1900-01-01 01:04:16;-18.825084050;-49.379149119;4.2;Não
7029;1900-01-01 01:05:12;-18.824956894;-49.378786723;3.8;Não
7029;1900-01-01 01:05:23;-18.824871063;-49.378748576;3.0;Não
7029;1900-01-01 01:05:47;-18.824902852;-49.378805796;4.9;Não
7029;1900-01-01 01:06:04;-18.824925105;-49.378824870;0.0;Não
7029;1900-01-01 01:06:07;-18.824928284;-49.378831228;3.3;Não
7029;1900-01-01 01:06:24;-18.824972788;-49.378920237;0.0;Não
7029;1900-01-01 01:06:48;-18.824995041;-49.379002889;4.4;Não
7029;1900-01-01 01:07:34;-18.825185776;-49.379498800;1.0;Não
7029;1900-01-01 01:08:32;-18.825125376;-49.379180908;5.4;Não
7029;1900-01-01 01:08:55;-18.824985504;-49.378863017;5.0;Não
7029;1900-01-01 01:10:01;-18.824861526;-49.378774007;5.4;Não
7029;1900-01-01 01:10:21;-18.824937820;-49.378932953;0.0;Não
7029;1900-01-01 01:10:37;-18.824950536;-49.378952026;4.0;Não
7029;1900-01-01 01:11:10;-18.825115840;-49.379352570;5.1;Não
7029;1900-01-01 01:11:17;-18.825147629;-49.379441579;4.9;Não
7029;1900-01-01 01:11:25;-18.825169881;-49.379517873;0.0;Não
7029;1900-01-01 01:11:46;-18.825122197;-49.379575094;4.7;Não
7029;1900-01-01 01:12:03;-18.825026830;-49.379734039;4.7;Não
7029;1900-01-01 01:12:53;-18.825198491;-49.379524231;3.1;Não
7029;1900-01-01 01:13:05;-18.825182597;-49.379403432;4.3;Não
7029;1900-01-01 01:13:48;-18.825074514;-49.379060109;5.5;Não
7029;1900-01-01 01:14:21;-18.824906031;-49.378716787;3.3;Não
7029;1900-01-01 01:14:41;-18.824886958;-49.378716787;4.5;Não
7029;1900-01-01 01:14:45;-18.824864705;-49.378704071;0.0;Não
7029;1900-01-01 01:16:26;-18.824944178;-49.378990173;5.2;Não
7029;1900-01-01 01:16:38;-18.824960073;-49.379028320;0.0;Não
7029;1900-01-01 01:16:55;-18.825014114;-49.379136403;4.3;Não
7029;1900-01-01 01:17:35;-18.825204849;-49.379664103;5.0;Não
7029;1900-01-01 01:17:44;-18.825188955;-49.379810333;6.0;Não
7029;1900-01-01 01:17:57;-18.825176239;-49.380020142;5.5;Não
7029;1900-01-01 01:18:23;-18.825052261;-49.379956563;6.0;Não
7029;1900-01-01 01:18:37;-18.824995041;-49.379759471;4.7;Não
7029;1900-01-01 01:18:46;-18.824960073;-49.379670461;4.3;Não
7029;1900-01-01 01:19:44;-18.824578603;-49.378818512;6.6;Não
7029;1900-01-01 01:19:51;-18.824530919;-49.378729502;2.1;Não
7029;1900-01-01 01:20:38;-18.824899673;-49.378786723;5.3;Não
7029;1900-01-01 01:20:54;-18.824966431;-49.378901164;2.8;Não
7029;1900-01-01 01:20:58;-18.824988683;-49.378945669;6.5;Não
7029;1900-01-01 01:21:45;-18.825230281;-49.379575094;4.8;Não
7029;1900-01-01 01:22:00;-18.825153987;-49.379810333;6.5;Não
7029;1900-01-01 01:22:12;-18.825134913;-49.379988352;5.0;Não
7029;1900-01-01 01:22:52;-18.825039546;-49.379867554;7.0;Não
7029;1900-01-01 01:23:55;-18.824699402;-49.378990173;5.9;Não
7029;1900-01-01 01:24:07;-18.824616750;-49.378805796;6.2;Não
7029;1900-01-01 01:24:16;-18.824553172;-49.378704071;3.7;Não
7029;1900-01-01 01:24:19;-18.824546814;-49.378697713;0.0;Não
7029;1900-01-01 01:24:58;-18.824797948;-49.378786723;4.9;Não
7029;1900-01-01 01:25:22;-18.824883779;-49.378971100;3.0;Não
7029;1900-01-01 01:25:34;-18.824950536;-49.379110972;4.7;Não
7029;1900-01-01 01:26:21;-18.825182597;-49.379695892;5.6;Não
7029;1900-01-01 01:27:18;-18.825023651;-49.379873912;3.2;Não
7029;1900-01-01 01:27:30;-18.825007757;-49.379753113;4.3;Não
7029;1900-01-01 01:27:34;-18.825023651;-49.379727681;2.9;Não
7029;1900-01-01 01:29:49;-18.824988683;-49.378824870;4.9;Não
7029;1900-01-01 01:30:20;-18.825096766;-49.379060109;3.1;Não
7029;1900-01-01 01:30:50;-18.825236638;-49.379397074;4.0;Não
7029;1900-01-01 01:32:00;-18.825068156;-49.379842122;4.9;Não
7029;1900-01-01 01:32:14;-18.825004578;-49.379670461;3.1;Não
7029;1900-01-01 01:32:15;-18.825004578;-49.379664103;3.7;Não
7029;1900-01-01 01:33:04;-18.824756622;-49.379047394;0.0;Não
7029;1900-01-01 01:33:05;-18.824759801;-49.379047394;1.4;Não
7029;1900-01-01 01:33:07;-18.824762980;-49.379060109;4.6;Não
7029;1900-01-01 01:33:13;-18.824791590;-49.379110972;2.4;Não
7029;1900-01-01 01:33:14;-18.824794769;-49.379117330;2.7;Não
7029;1900-01-01 01:33:34;-18.824740728;-49.379002889;2.7;Não
7029;1900-01-01 01:34:08;-18.824639002;-49.378704071;3.0;Não
7029;1900-01-01 01:34:41;-18.825007757;-49.378831228;6.3;Não
7029;1900-01-01 01:35:23;-18.825182597;-49.379231771;5.3;Não
7029;1900-01-01 01:36:32;-18.825125376;-49.379803975;4.0;Não
7029;1900-01-01 01:36:38;-18.825103124;-49.379753113;0.0;Não
7029;1900-01-01 01:36:58;-18.825125376;-49.379803975;5.4;Não
7029;1900-01-01 01:37:04;-18.825106303;-49.379746755;0.0;Não
7029;1900-01-01 01:37:10;-18.825125376;-49.379791260;3.1;Não
7029;1900-01-01 01:37:12;-18.825131734;-49.379810333;4.1;Não
7029;1900-01-01 01:37:27;-18.825144450;-49.379778544;5.5;Não
7029;1900-01-01 01:37:41;-18.825052261;-49.379657745;5.4;Não
7029;1900-01-01 01:37:42;-18.825045904;-49.379645030;5.1;Não
7029;1900-01-01 01:39:04;-18.824648539;-49.378767649;2.8;Não
7029;1900-01-01 01:39:49;-18.825039546;-49.378843943;3.0;Não
7029;1900-01-01 01:40:44;-18.825249354;-49.379498800;5.6;Não
7029;1900-01-01 01:41:26;-18.825017293;-49.379543304;4.4;Não
7029;1900-01-01 01:42:38;-18.824661255;-49.378729502;0.0;Não
7029;1900-01-01 01:43:20;-18.825087229;-49.378850301;3.1;Não
7029;1900-01-01 01:44:11;-18.825277964;-49.379441579;7.1;Não
7029;1900-01-01 01:44:50;-18.825068156;-49.379613241;2.8;Não
7029;1900-01-01 01:44:57;-18.825052261;-49.379581451;0.0;Não
7029;1900-01-01 01:45:27;-18.825061798;-49.379575094;4.5;Não
7029;1900-01-01 01:45:44;-18.825004578;-49.379416148;1.2;Não
7029;1900-01-01 01:46:01;-18.824966431;-49.379339854;3.5;Não
7029;1900-01-01 01:46:46;-18.824693044;-49.378716787;0.0;Não
7029;1900-01-01 01:47:36;-18.825122197;-49.378824870;5.1;Não
7029;1900-01-01 01:48:22;-18.825344721;-49.379231771;5.1;Não
7029;1900-01-01 01:48:49;-18.825386047;-49.378882090;4.1;Não
7029;1900-01-01 01:48:52;-18.825382868;-49.378863017;0.0;Não
7029;1900-01-01 01:49:08;-18.825408300;-49.378920237;2.1;Não
7029;1900-01-01 01:49:09;-18.825408300;-49.378932953;1.8;Não
7029;1900-01-01 01:50:03;-18.825208028;-49.378805796;3.3;Não
7029;1900-01-01 01:50:09;-18.825163523;-49.378799438;5.1;Não
7029;1900-01-01 01:50:17;-18.825084050;-49.378793081;0.0;Não
7029;1900-01-01 01:51:03;-18.825115840;-49.378799438;4.2;Não
7029;1900-01-01 01:51:16;-18.825163523;-49.378907522;0.0;Não
7029;1900-01-01 01:51:42;-18.825236638;-49.379091899;4.7;Não
7029;1900-01-01 01:51:57;-18.825316111;-49.379238129;1.6;Não
7029;1900-01-01 01:52:27;-18.825366974;-49.378990173;4.9;Não
7029;1900-01-01 01:52:30;-18.825360616;-49.378945669;5.1;Não
7029;1900-01-01 01:52:38;-18.825347900;-49.378856659;0.0;Não
7029;1900-01-01 01:54:09;-18.825306575;-49.379193624;4.0;Não
7029;1900-01-01 01:54:49;-18.825363795;-49.379028320;2.6;Não
7029;1900-01-01 01:55:02;-18.825354258;-49.378907522;3.5;Não
7029;1900-01-01 01:55:57;-18.825195313;-49.378856659;5.8;Não
7029;1900-01-01 01:56:09;-18.825246175;-49.378971100;0.0;Não
7029;1900-01-01 01:57:10;-18.825357437;-49.379009247;3.6;Não
7029;1900-01-01 01:57:35;-18.825201670;-49.378793081;3.3;Não
7029;1900-01-01 01:57:57;-18.825233459;-49.378888448;6.7;Não
7029;1900-01-01 01:58:35;-18.825306575;-49.379104614;0.0;Não
7029;1900-01-01 01:59:21;-18.825335185;-49.379002889;5.8;Não
7029;1900-01-01 01:59:41;-18.825284322;-49.378818512;0.0;Não
7029;1900-01-01 02:00:03;-18.825293859;-49.378843943;5.8;Não
7029;1900-01-01 02:00:16;-18.825185776;-49.378850301;0.0;Não
7029;1900-01-01 02:00:30;-18.825217565;-49.378882090;6.1;Não
7029;1900-01-01 02:00:42;-18.825287501;-49.379053752;4.2;Não
7029;1900-01-01 02:03:11;-18.825195313;-49.379778544;0.0;Não
7029;1900-01-01 02:03:17;-18.825195313;-49.379778544;0.0;Não
7029;1900-01-01 02:08:17;-18.825166702;-49.379784902;0.0;Não
7029;1900-01-01 02:13:17;-18.825182597;-49.379778544;0.0;Não
7029;1900-01-01 02:18:17;-18.825195313;-49.379791260;0.0;Não
7029;1900-01-01 02:23:17;-18.825185776;-49.379759471;0.0;Não
7029;1900-01-01 02:28:17;-18.825176239;-49.379765828;0.0;Não
7029;1900-01-01 02:33:17;-18.825176239;-49.379937490;5.8;Não
7029;1900-01-01 02:33:19;-18.825169881;-49.379969279;6.0;Não
7029;1900-01-01 02:33:20;-18.825166702;-49.379988352;5.9;Não
7029;1900-01-01 02:34:35;-18.825891495;-49.380357107;7.9;Não
7029;1900-01-01 02:35:48;-18.826746623;-49.380617778;4.7;Não
7029;1900-01-01 02:36:55;-18.827604930;-49.380827586;2.7;Não
7029;1900-01-01 02:37:07;-18.827763875;-49.380865733;5.8;Não
7029;1900-01-01 02:37:37;-18.828154882;-49.380973816;4.1;Não
7029;1900-01-01 02:38:06;-18.828475952;-49.381062826;4.3;Não
7029;1900-01-01 02:39:11;-18.829334259;-49.381291707;5.4;Não
7029;1900-01-01 02:40:05;-18.830039978;-49.381495158;5.7;Não
7029;1900-01-01 02:40:13;-18.830170314;-49.381526947;5.8;Não
7029;1900-01-01 02:41:00;-18.830764771;-49.381844838;5.8;Não
7029;1900-01-01 02:41:10;-18.830872854;-49.381940206;5.1;Não
7029;1900-01-01 02:41:27;-18.831031799;-49.382111867;5.3;Não
7029;1900-01-01 02:42:14;-18.830888748;-49.382041931;4.7;Não
7029;1900-01-01 02:42:28;-18.830736160;-49.381927490;4.2;Não
7029;1900-01-01 02:42:30;-18.830720266;-49.381908417;4.2;Não
7029;1900-01-01 02:42:53;-18.830539068;-49.381730398;4.5;Não
7029;1900-01-01 02:43:23;-18.830227534;-49.381577810;4.7;Não
7029;1900-01-01 02:44:40;-18.829509099;-49.381374359;5.1;Não
7029;1900-01-01 02:45:10;-18.829105377;-49.381247203;5.2;Não
7029;1900-01-01 02:45:12;-18.829079946;-49.381247203;5.3;Não
7029;1900-01-01 02:46:01;-18.828412374;-49.381062826;5.8;Não
7029;1900-01-01 02:46:31;-18.827957789;-49.380948385;6.5;Não
7029;1900-01-01 02:46:43;-18.827779770;-49.380910238;5.7;Não
7029;1900-01-01 02:46:58;-18.827554067;-49.380840302;7.0;Não
7029;1900-01-01 02:47:06;-18.827426910;-49.380808512;6.2;Não
7029;1900-01-01 02:47:31;-18.827064514;-49.380719503;6.3;Não
7029;1900-01-01 02:49:07;-18.826956431;-49.380770365;7.5;Não
7029;1900-01-01 02:49:20;-18.827000936;-49.380719503;4.2;Não
7029;1900-01-01 02:50:41;-18.826873779;-49.380916595;3.8;Não
7029;1900-01-01 02:50:43;-18.826864243;-49.380935669;3.6;Não
7029;1900-01-01 02:51:37;-18.826950073;-49.380738576;5.4;Não
7029;1900-01-01 02:52:38;-18.827000936;-49.380840302;5.9;Não
7029;1900-01-01 02:52:49;-18.827089945;-49.380764008;4.3;Não
7029;1900-01-01 02:53:16;-18.826899211;-49.380954742;6.2;Não
7029;1900-01-01 02:53:27;-18.826841990;-49.381056468;6.6;Não
7029;1900-01-01 02:53:35;-18.826810201;-49.381183624;6.8;Não
7029;1900-01-01 02:53:45;-18.826822917;-49.381259918;2.3;Não
7029;1900-01-01 02:55:09;-18.827010473;-49.380821228;0.0;Não
7029;1900-01-01 02:56:07;-18.826997757;-49.380821228;0.0;Não
7029;1900-01-01 02:56:10;-18.826994578;-49.380821228;0.0;Não
7029;1900-01-01 02:56:48;-18.826892853;-49.380891164;1.6;Não
7029;1900-01-01 02:57:08;-18.826892853;-49.380674998;5.6;Não
7029;1900-01-01 02:57:30;-18.827023188;-49.380630493;4.7;Não
7029;1900-01-01 02:57:50;-18.827245712;-49.380687714;5.1;Não
7029;1900-01-01 02:58:20;-18.827665329;-49.380802155;6.8;Não
7029;1900-01-01 02:59:01;-18.828288396;-49.380973816;6.4;Não
7029;1900-01-01 02:59:12;-18.828460058;-49.381024679;6.8;Não
7029;1900-01-01 02:59:20;-18.828590393;-49.381062826;5.9;Não
7029;1900-01-01 02:59:41;-18.828921000;-49.381126404;6.9;Não
7029;1900-01-01 02:59:45;-18.828978221;-49.381145477;5.9;Não
7029;1900-01-01 03:00:45;-18.829842885;-49.381380717;5.0;Não
7029;1900-01-01 03:01:38;-18.830497742;-49.381609599;0.0;Não
7029;1900-01-01 03:01:56;-18.830510457;-49.381609599;3.0;Não
7029;1900-01-01 03:02:37;-18.830901464;-49.381902059;5.3;Não
7029;1900-01-01 03:03:54;-18.831139882;-49.381984711;0.0;Não
7029;1900-01-01 03:04:00;-18.831139882;-49.381984711;0.0;Não
7029;1900-01-01 03:09:00;-18.831143061;-49.381971995;0.0;Não
7029;1900-01-01 03:09:29;-18.831054052;-49.382061005;3.6;Não
7029;1900-01-01 03:09:31;-18.831034978;-49.382080078;4.1;Não
7029;1900-01-01 03:10:46;-18.830898285;-49.382086436;4.7;Não
7029;1900-01-01 03:11:35;-18.830523173;-49.381768545;0.0;Não
7029;1900-01-01 03:11:37;-18.830523173;-49.381768545;1.1;Não
7029;1900-01-01 03:11:45;-18.830510457;-49.381755829;0.0;Não
7029;1900-01-01 03:11:57;-18.830548604;-49.381781260;2.5;Não
7029;1900-01-01 03:12:01;-18.830554962;-49.381787618;1.3;Não
7029;1900-01-01 03:12:24;-18.830450058;-49.381724040;3.2;Não
7029;1900-01-01 03:12:55;-18.830103556;-49.381596883;5.3;Não
7029;1900-01-01 03:13:06;-18.829976400;-49.381558736;5.1;Não
7029;1900-01-01 03:14:04;-18.829216639;-49.381348928;5.5;Não
7029;1900-01-01 03:14:07;-18.829178492;-49.381329854;4.9;Não
7029;1900-01-01 03:14:31;-18.828866959;-49.381240845;5.6;Não
7029;1900-01-01 03:14:41;-18.828733444;-49.381215413;4.7;Não
7029;1900-01-01 03:15:05;-18.828440984;-49.381139119;5.4;Não
7029;1900-01-01 03:15:21;-18.828250249;-49.381094615;5.2;Não
7029;1900-01-01 03:15:48;-18.828215281;-49.381170909;0.0;Não
7029;1900-01-01 03:15:58;-18.828202566;-49.381170909;2.9;Não
7029;1900-01-01 03:20:58;-18.828205744;-49.381177266;1.5;Não
7029;1900-01-01 03:25:58;-18.828221639;-49.381183624;0.0;Não
7029;1900-01-01 03:30:58;-18.828212102;-49.381209056;0.0;Não
7029;1900-01-01 03:35:58;-18.828231176;-49.381189982;0.0;Não
7029;1900-01-01 03:40:58;-18.828227997;-49.381183624;0.0;Não
7029;1900-01-01 03:45:58;-18.828224818;-49.381183624;0.0;Não
7029;1900-01-01 03:50:58;-18.828221639;-49.381183624;0.0;Não
7029;1900-01-01 03:55:58;-18.828218460;-49.381202698;0.0;Não
7029;1900-01-01 04:00:58;-18.828237534;-49.381189982;0.0;Não
7029;1900-01-01 04:05:58;-18.828218460;-49.381202698;0.0;Não
7029;1900-01-01 04:10:58;-18.828205744;-49.381209056;0.0;Não
7029;1900-01-01 04:15:58;-18.828221639;-49.381189982;0.0;Não
7029;1900-01-01 04:20:58;-18.828227997;-49.381177266;0.0;Não
7029;1900-01-01 04:25:58;-18.828205744;-49.381177266;0.0;Não
7029;1900-01-01 04:30:58;-18.828237534;-49.381170909;0.0;Não
7029;1900-01-01 04:35:58;-18.828240712;-49.381177266;0.0;Não
7029;1900-01-01 04:40:58;-18.828243891;-49.381170909;0.0;Não
7029;1900-01-01 04:45:58;-18.828234355;-49.381170909;0.0;Não
7029;1900-01-01 04:50:58;-18.828221639;-49.381170909;0.0;Não
7029;1900-01-01 04:55:58;-18.828256607;-49.381139119;0.0;Não
7029;1900-01-01 05:00:58;-18.828266144;-49.381145477;0.0;Não
7029;1900-01-01 05:05:58;-18.828253428;-49.381158193;0.0;Não
7029;1900-01-01 05:10:58;-18.828240712;-49.381183624;0.0;Não
7029;1900-01-01 05:15:58;-18.828250249;-49.381189982;0.0;Não
7029;1900-01-01 05:20:58;-18.828262965;-49.381177266;0.0;Não
7029;1900-01-01 05:25:58;-18.828237534;-49.381158193;0.0;Não
7029;1900-01-01 05:30:58;-18.828240712;-49.381183624;0.0;Não
7029;1900-01-01 05:35:58;-18.828240712;-49.381189982;0.0;Não
7029;1900-01-01 05:40:58;-18.828256607;-49.381183624;0.0;Não
7029;1900-01-01 05:45:58;-18.828215281;-49.381158193;0.0;Não
7029;1900-01-01 05:50:58;-18.828253428;-49.381151835;0.0;Não
7029;1900-01-01 05:55:58;-18.828250249;-49.381170909;0.0;Não
7029;1900-01-01 06:00:58;-18.828250249;-49.381177266;0.0;Não
7029;1900-01-01 06:05:58;-18.828224818;-49.381151835;0.0;Não
7029;1900-01-01 06:10:58;-18.828237534;-49.381177266;0.0;Não
7029;1900-01-01 06:15:58;-18.828243891;-49.381158193;0.0;Não
7029;1900-01-01 06:20:58;-18.828256607;-49.381170909;0.9;Não
7029;1900-01-01 06:25:58;-18.828266144;-49.381158193;0.0;Não
7029;1900-01-01 06:30:58;-18.828266144;-49.381158193;0.0;Não
7029;1900-01-01 06:33:19;-18.828250249;-49.381183624;0.0;Não
7029;1900-01-01 06:38:19;-18.828266144;-49.381158193;0.0;Não
7029;1900-01-01 06:43:19;-18.828237534;-49.381151835;0.0;Não
