Equipamento;Hora;Latitude;Longitude;Velocidade;RTK
7032.0;00:01:59;-19.056819916;-49.796381632;0.0;Não
7032.0;00:02:59;-19.056823095;-49.796400706;0.0;Não
7032.0;00:03:59;-19.056816737;-49.796400706;0.0;Não
7032.0;00:04:59;-19.056816737;-49.796400706;0.0;Não
7032.0;00:05:59;-19.056826274;-49.796413422;0.0;Não
7032.0;00:06:59;-19.056858063;-49.796432495;0.0;Não
7032.0;00:07:59;-19.056845347;-49.796400706;0.0;Não
7032.0;00:08:59;-19.056867599;-49.796413422;0.0;Não
7032.0;00:09:59;-19.056845347;-49.796394348;0.0;Não
7032.0;00:10:59;-19.056842168;-49.796387990;0.0;Não
7032.0;00:11:59;-19.056823095;-49.796413422;0.0;Não
7032.0;00:12:59;-19.056845347;-49.796394348;0.0;Não
7032.0;00:13:59;-19.056838989;-49.796413422;0.0;Não
7032.0;00:14:59;-19.056838989;-49.796381632;0.0;Não
7032.0;00:15:59;-19.056810379;-49.796400706;0.0;Não
7032.0;00:16:59;-19.056813558;-49.796400706;0.0;Não
7032.0;00:17:59;-19.056810379;-49.796400706;0.0;Não
7032.0;00:18:59;-19.056810379;-49.796400706;0.0;Não
7032.0;00:19:59;-19.056816737;-49.796400706;0.0;Não
7032.0;00:20:59;-19.056797663;-49.796413422;0.0;Não
7032.0;00:21:59;-19.056845347;-49.796394348;0.0;Não
7032.0;00:22:59;-19.056829453;-49.796413422;0.0;Não
7032.0;00:23:59;-19.056832631;-49.796400706;0.0;Não
7032.0;00:24:59;-19.056826274;-49.796413422;0.0;Não
7032.0;00:25:59;-19.056829453;-49.796387990;0.0;Não
7032.0;00:26:59;-19.056845347;-49.796394348;0.0;Não
7032.0;00:27:59;-19.056838989;-49.796400706;0.0;Não
7032.0;00:28:59;-19.056816737;-49.796394348;0.0;Não
7032.0;00:29:59;-19.056810379;-49.796387990;0.0;Não
7032.0;00:30:59;-19.056823095;-49.796394348;0.0;Não
7032.0;00:31:59;-19.056832631;-49.796413422;0.0;Não
7032.0;00:32:59;-19.056826274;-49.796413422;0.0;Não
7032.0;00:33:59;-19.056823095;-49.796419779;0.0;Não
7032.0;00:34:59;-19.056823095;-49.796413422;0.0;Não
7032.0;00:35:59;-19.056851705;-49.796426137;0.0;Não
7032.0;00:36:59;-19.056848526;-49.796413422;0.0;Não
7032.0;00:37:59;-19.056842168;-49.796413422;0.0;Não
7032.0;00:38:59;-19.056826274;-49.796400706;0.0;Não
7032.0;00:39:59;-19.056819916;-49.796413422;0.0;Não
7032.0;00:40:59;-19.056823095;-49.796413422;0.0;Não
7032.0;00:41:59;-19.056810379;-49.796400706;0.0;Não
7032.0;00:42:59;-19.056807200;-49.796413422;0.0;Não
7032.0;00:43:59;-19.056813558;-49.796413422;0.0;Não
7032.0;00:44:59;-19.056816737;-49.796419779;0.0;Não
7032.0;00:45:59;-19.056816737;-49.796419779;0.0;Não
7032.0;00:47:59;-19.056838989;-49.796419779;0.0;Não
7032.0;00:48:59;-19.056816737;-49.796413422;0.0;Não
7032.0;00:49:59;-19.056804021;-49.796387990;0.0;Não
7032.0;00:50:59;-19.056823095;-49.796413422;0.0;Não
7032.0;00:51:59;-19.056823095;-49.796413422;0.0;Não
7032.0;00:52:59;-19.056810379;-49.796426137;0.0;Não
7032.0;00:53:59;-19.056781769;-49.796426137;0.0;Não
7032.0;00:54:59;-19.056810379;-49.796426137;0.0;Não
7032.0;00:55:59;-19.056804021;-49.796400706;0.0;Não
7032.0;00:56:59;-19.056804021;-49.796400706;0.0;Não
7032.0;00:57:59;-19.056819916;-49.796394348;0.0;Não
7032.0;00:58:59;-19.056816737;-49.796394348;0.0;Não
7032.0;00:59:59;-19.056810379;-49.796387990;0.0;Não
7032.0;01:00:59;-19.056838989;-49.796400706;0.0;Não
7032.0;01:01:59;-19.056851705;-49.796413422;0.0;Não
7032.0;01:02:59;-19.056826274;-49.796400706;0.0;Não
7032.0;01:03:59;-19.056832631;-49.796413422;0.0;Não
