Equipamento;Hora;Latitude;Longitude;Velocidade
7029;1900-01-01 00:43:59;-18.827871958;-49.143311818;0.0
7029;1900-01-01 00:44:00;-18.827871958;-49.143318176;1.3
7029;1900-01-01 00:45:34;-18.827576319;-49.142466227;5.0
7029;1900-01-01 00:46:52;-18.827086767;-49.141684214;5.0
7029;1900-01-01 00:48:39;-18.826784770;-49.141226451;4.2
7029;1900-01-01 00:50:20;-18.826978683;-49.141232808;3.3
7029;1900-01-01 00:51:45;-18.826667150;-49.141213735;0.0
7029;1900-01-01 00:51:49;-18.826667150;-49.141213735;0.0
7029;1900-01-01 00:55:01;-18.826759338;-49.141245524;0.0
7029;1900-01-01 00:55:02;-18.826759338;-49.141245524;0.0
7029;1900-01-01 01:00:02;-18.826762517;-49.141226451;0.0
7029;1900-01-01 01:05:02;-18.826762517;-49.141232808;0.0
7029;1900-01-01 01:10:02;-18.826759338;-49.141232808;0.0
7029;1900-01-01 01:16:14;-18.826762517;-49.141251882;0.0
7029;1900-01-01 01:17:25;-18.826740265;-49.141251882;0.9
7029;1900-01-01 01:22:25;-18.826679866;-49.141245524;0.0
7029;1900-01-01 01:24:21;-18.826670329;-49.141245524;0.0
7029;1900-01-01 01:29:21;-18.826679866;-49.141245524;0.0
7029;1900-01-01 01:32:37;-18.826679866;-49.141258240;0.0
7029;1900-01-01 01:35:34;-18.826686223;-49.141232808;2.2
7029;1900-01-01 01:35:59;-18.826718012;-49.141258240;0.0
7029;1900-01-01 01:36:31;-18.826730728;-49.141258240;2.4
7029;1900-01-01 01:37:33;-18.827185313;-49.141785940;0.0
7029;1900-01-01 01:37:34;-18.827182134;-49.141785940;1.2
7029;1900-01-01 01:39:00;-18.827601751;-49.142504374;6.3
7029;1900-01-01 01:40:45;-18.827980042;-49.144157410;6.3
7029;1900-01-01 01:41:42;-18.827878316;-49.145092010;6.6
7029;1900-01-01 01:42:09;-18.827789307;-49.145448049;0.0
7029;1900-01-01 01:42:10;-18.827792486;-49.145448049;2.5
7029;1900-01-01 01:42:37;-18.827802022;-49.145467122;0.0
7029;1900-01-01 01:42:38;-18.827802022;-49.145467122;1.3
7029;1900-01-01 01:45:15;-18.827954610;-49.143604279;5.8
7029;1900-01-01 01:45:38;-18.827903748;-49.143349965;0.0
7029;1900-01-01 01:45:42;-18.827906926;-49.143356323;1.7
7029;1900-01-01 01:45:49;-18.827916463;-49.143394470;1.3
7029;1900-01-01 01:45:54;-18.827926000;-49.143407186;1.4
7029;1900-01-01 01:45:58;-18.827929179;-49.143426259;1.4
7029;1900-01-01 01:46:00;-18.827932358;-49.143432617;1.5
7029;1900-01-01 01:46:02;-18.827932358;-49.143438975;0.0
7029;1900-01-01 01:46:06;-18.827932358;-49.143451691;1.2
7029;1900-01-01 01:47:39;-18.827690760;-49.142644246;5.1
7029;1900-01-01 01:48:48;-18.827236176;-49.141830444;3.5
7029;1900-01-01 01:49:08;-18.827232997;-49.141830444;0.0
7029;1900-01-01 01:49:09;-18.827232997;-49.141824087;2.6
7029;1900-01-01 01:50:14;-18.826702118;-49.141226451;0.0
7029;1900-01-01 01:50:15;-18.826702118;-49.141226451;1.1
7029;1900-01-01 01:50:36;-18.826768875;-49.141220093;0.0
7029;1900-01-01 01:50:38;-18.826762517;-49.141220093;2.9
7029;1900-01-01 01:52:41;-18.827417374;-49.142084757;5.8
7029;1900-01-01 01:53:40;-18.827808380;-49.142936707;6.2
7029;1900-01-01 01:54:38;-18.827992757;-49.143864950;6.1
7029;1900-01-01 01:55:36;-18.827957789;-49.144818624;6.5
7029;1900-01-01 02:00:48;-18.827690760;-49.142580668;5.9
7029;1900-01-01 02:01:54;-18.827217102;-49.141766866;5.0
7029;1900-01-01 02:03:15;-18.826807022;-49.141220093;3.7
7029;1900-01-01 02:03:37;-18.826832453;-49.141290029;3.6
7029;1900-01-01 02:05:04;-18.827407837;-49.142014821;6.3
7029;1900-01-01 02:05:29;-18.827598572;-49.142364502;6.5
7029;1900-01-01 02:07:30;-18.828034083;-49.144182841;6.4
7029;1900-01-01 02:08:29;-18.827938716;-49.145117442;5.5
7029;1900-01-01 02:08:52;-18.827862422;-49.145460765;0.0
7029;1900-01-01 02:08:53;-18.827862422;-49.145448049;1.5
7029;1900-01-01 02:09:22;-18.827881495;-49.145441691;0.0
7029;1900-01-01 02:09:23;-18.827881495;-49.145435333;3.0
7029;1900-01-01 02:10:19;-18.827903748;-49.145460765;0.0
7029;1900-01-01 02:10:20;-18.827903748;-49.145448049;3.5
7029;1900-01-01 02:11:28;-18.827983220;-49.144964854;0.0
7029;1900-01-01 02:11:55;-18.827995936;-49.144907633;5.3
7029;1900-01-01 02:13:02;-18.828046799;-49.143960317;4.7
7029;1900-01-01 02:13:56;-18.827945073;-49.143235524;5.4
7029;1900-01-01 02:15:06;-18.827614466;-49.142358144;4.9
7029;1900-01-01 02:15:30;-18.827465057;-49.142091115;4.1
7029;1900-01-01 02:15:31;-18.827458700;-49.142084757;4.2
7029;1900-01-01 02:17:00;-18.826892853;-49.141334534;4.3
7029;1900-01-01 02:17:28;-18.826841990;-49.141220093;0.0
7029;1900-01-01 02:17:29;-18.826841990;-49.141220093;1.8
7029;1900-01-01 02:17:58;-18.826876958;-49.141290029;0.0
7029;1900-01-01 02:18:18;-18.826876958;-49.141302745;1.8
7029;1900-01-01 02:19:39;-18.827449163;-49.142033895;4.8
7029;1900-01-01 02:20:53;-18.827849706;-49.142879486;5.2
7029;1900-01-01 02:24:41;-18.827989578;-49.145092010;4.1
7029;1900-01-01 02:26:04;-18.828084946;-49.144151052;5.0
7029;1900-01-01 02:27:26;-18.827964147;-49.143210093;5.9
7029;1900-01-01 02:28:37;-18.827655792;-49.142332713;5.7
7029;1900-01-01 02:30:00;-18.827239354;-49.141684214;0.0
7029;1900-01-01 02:30:01;-18.827239354;-49.141684214;0.0
7029;1900-01-01 02:30:05;-18.827239354;-49.141684214;0.0
7029;1900-01-01 02:30:28;-18.827242533;-49.141684214;0.0
7029;1900-01-01 02:35:28;-18.827239354;-49.141690572;0.0
7029;1900-01-01 02:38:25;-18.827232997;-49.141684214;1.4
7029;1900-01-01 02:38:35;-18.827204386;-49.141639709;2.8
7029;1900-01-01 02:39:24;-18.826841990;-49.141245524;0.0
7029;1900-01-01 02:39:25;-18.826845169;-49.141245524;2.9
7029;1900-01-01 02:39:40;-18.826886495;-49.141220093;0.0
7029;1900-01-01 02:39:41;-18.826883316;-49.141220093;1.6
7029;1900-01-01 02:40:10;-18.826902390;-49.141283671;0.0
7029;1900-01-01 02:40:42;-18.826902390;-49.141283671;1.3
7029;1900-01-01 02:41:00;-18.826937358;-49.141321818;0.0
7029;1900-01-01 02:41:23;-18.826940536;-49.141321818;1.5
7029;1900-01-01 02:42:31;-18.827509562;-49.142072042;6.0
7029;1900-01-01 02:43:30;-18.827894211;-49.142936707;6.2
7029;1900-01-01 02:44:31;-18.828075409;-49.143877665;6.2
7029;1900-01-01 02:49:23;-18.827903748;-49.142873128;5.3
7029;1900-01-01 02:51:38;-18.826927821;-49.141277313;4.4
