Equipamento;Hora;Latitude;Longitude
7029;1900-01-01 00:28:49;-18.826085409;-49.386352539
7029;1900-01-01 00:29:02;-18.826018651;-49.386225382
7029;1900-01-01 00:29:30;-18.825897853;-49.386072795
7029;1900-01-01 00:29:36;-18.825866063;-49.386034648
7029;1900-01-01 00:30:43;-18.825233459;-49.385354360
7029;1900-01-01 00:31:36;-18.824537277;-49.384864807
7029;1900-01-01 00:31:41;-18.824464162;-49.384820302
7029;1900-01-01 00:32:19;-18.824063619;-49.384496053
7029;1900-01-01 00:33:23;-18.823996862;-49.384540558
7029;1900-01-01 00:34:27;-18.824734370;-49.385074615
7029;1900-01-01 00:35:23;-18.825446447;-49.385659536
7029;1900-01-01 00:35:36;-18.825589498;-49.385824839
7029;1900-01-01 00:35:38;-18.825611750;-49.385850271
7029;1900-01-01 00:35:50;-18.825742086;-49.385996501
7029;1900-01-01 00:36:20;-18.826044083;-49.386358897
7029;1900-01-01 00:37:31;-18.825910568;-49.386130015
7029;1900-01-01 00:38:32;-18.825249354;-49.385392507
7029;1900-01-01 00:38:33;-18.825236638;-49.385373433
7029;1900-01-01 00:38:56;-18.824953715;-49.385150909
7029;1900-01-01 00:39:00;-18.824899673;-49.385106405
7029;1900-01-01 00:39:47;-18.824270248;-49.384718577
7029;1900-01-01 00:39:53;-18.824197133;-49.384661357
7029;1900-01-01 00:40:04;-18.824073156;-49.384540558
7029;1900-01-01 00:41:31;-18.824066798;-49.384610494
7029;1900-01-01 00:41:33;-18.824085871;-49.384635925
7029;1900-01-01 00:41:55;-18.824368795;-49.384852091
7029;1900-01-01 00:41:56;-18.824384689;-49.384871165
7029;1900-01-01 00:42:52;-18.825147629;-49.385386149
7029;1900-01-01 00:43:43;-18.825754801;-49.385996501
7029;1900-01-01 00:44:57;-18.825936000;-49.386142731
7029;1900-01-01 00:45:03;-18.825878779;-49.386072795
7029;1900-01-01 00:45:35;-18.825535456;-49.385704041
7029;1900-01-01 00:45:36;-18.825538635;-49.385704041
7029;1900-01-01 00:45:39;-18.825560888;-49.385723114
7029;1900-01-01 00:45:46;-18.825592677;-49.385761261
7029;1900-01-01 00:45:47;-18.825599035;-49.385767619
7029;1900-01-01 00:46:04;-18.825525920;-49.385691325
7029;1900-01-01 00:47:09;-18.824842453;-49.385093689
7029;1900-01-01 00:47:11;-18.824813843;-49.385074615
7029;1900-01-01 00:47:18;-18.824718475;-49.385011037
7029;1900-01-01 00:47:31;-18.824530919;-49.384909312
7029;1900-01-01 00:47:39;-18.824416478;-49.384845734
7029;1900-01-01 00:47:50;-18.824279785;-49.384756724
7029;1900-01-01 00:48:20;-18.824006399;-49.384464264
7029;1900-01-01 00:49:40;-18.824260712;-49.384775798
7029;1900-01-01 00:49:47;-18.824356079;-49.384833018
7029;1900-01-01 00:50:21;-18.824813843;-49.385093689
7029;1900-01-01 00:50:43;-18.825087229;-49.385303497
7029;1900-01-01 00:50:57;-18.825252533;-49.385456085
7029;1900-01-01 00:50:58;-18.825265249;-49.385462443
7029;1900-01-01 00:51:55;-18.825907389;-49.386142731
7029;1900-01-01 00:52:06;-18.826021830;-49.386288961
7029;1900-01-01 00:53:09;-18.825802485;-49.385710398
7029;1900-01-01 00:53:50;-18.825459162;-49.385316213
7029;1900-01-01 00:54:06;-18.825560888;-49.385443370
7029;1900-01-01 00:54:07;-18.825570424;-49.385449727
7029;1900-01-01 00:54:37;-18.825856527;-49.385773977
7029;1900-01-01 00:55:04;-18.825881958;-49.385780334
7029;1900-01-01 00:56:13;-18.825236638;-49.385138194
7029;1900-01-01 00:57:20;-18.824435552;-49.384705861
7029;1900-01-01 00:57:44;-18.824158986;-49.384572347
7029;1900-01-01 00:58:52;-18.824117661;-49.383701324
7029;1900-01-01 01:00:44;-18.824851990;-49.381952922
7029;1900-01-01 01:01:43;-18.825030009;-49.380980174
7029;1900-01-01 01:02:37;-18.825198491;-49.380051931
7029;1900-01-01 01:03:45;-18.825176239;-49.379371643
7029;1900-01-01 01:04:06;-18.825128555;-49.379263560
7029;1900-01-01 01:04:16;-18.825084050;-49.379149119
7029;1900-01-01 01:05:12;-18.824956894;-49.378786723
7029;1900-01-01 01:05:23;-18.824871063;-49.378748576
7029;1900-01-01 01:05:47;-18.824902852;-49.378805796
7029;1900-01-01 01:06:04;-18.824925105;-49.378824870
7029;1900-01-01 01:06:07;-18.824928284;-49.378831228
7029;1900-01-01 01:06:24;-18.824972788;-49.378920237
7029;1900-01-01 01:06:48;-18.824995041;-49.379002889
7029;1900-01-01 01:07:34;-18.825185776;-49.379498800
7029;1900-01-01 01:08:32;-18.825125376;-49.379180908
7029;1900-01-01 01:08:55;-18.824985504;-49.378863017
7029;1900-01-01 01:10:01;-18.824861526;-49.378774007
7029;1900-01-01 01:10:21;-18.824937820;-49.378932953
7029;1900-01-01 01:10:37;-18.824950536;-49.378952026
7029;1900-01-01 01:11:10;-18.825115840;-49.379352570
7029;1900-01-01 01:11:17;-18.825147629;-49.379441579
7029;1900-01-01 01:11:25;-18.825169881;-49.379517873
7029;1900-01-01 01:11:46;-18.825122197;-49.379575094
7029;1900-01-01 01:12:03;-18.825026830;-49.379734039
7029;1900-01-01 01:12:53;-18.825198491;-49.379524231
7029;1900-01-01 01:13:05;-18.825182597;-49.379403432
7029;1900-01-01 01:13:48;-18.825074514;-49.379060109
7029;1900-01-01 01:14:21;-18.824906031;-49.378716787
7029;1900-01-01 01:14:41;-18.824886958;-49.378716787
7029;1900-01-01 01:14:45;-18.824864705;-49.378704071
7029;1900-01-01 01:16:26;-18.824944178;-49.378990173
7029;1900-01-01 01:16:38;-18.824960073;-49.379028320
7029;1900-01-01 01:16:55;-18.825014114;-49.379136403
7029;1900-01-01 01:17:35;-18.825204849;-49.379664103
7029;1900-01-01 01:17:44;-18.825188955;-49.379810333
7029;1900-01-01 01:17:57;-18.825176239;-49.380020142
7029;1900-01-01 01:18:23;-18.825052261;-49.379956563
7029;1900-01-01 01:18:37;-18.824995041;-49.379759471
7029;1900-01-01 01:18:46;-18.824960073;-49.379670461
7029;1900-01-01 01:19:44;-18.824578603;-49.378818512
7029;1900-01-01 01:19:51;-18.824530919;-49.378729502
7029;1900-01-01 01:20:38;-18.824899673;-49.378786723
7029;1900-01-01 01:20:54;-18.824966431;-49.378901164
7029;1900-01-01 01:20:58;-18.824988683;-49.378945669
7029;1900-01-01 01:21:45;-18.825230281;-49.379575094
7029;1900-01-01 01:22:00;-18.825153987;-49.379810333
7029;1900-01-01 01:22:12;-18.825134913;-49.379988352
7029;1900-01-01 01:22:52;-18.825039546;-49.379867554
7029;1900-01-01 01:23:55;-18.824699402;-49.378990173
7029;1900-01-01 01:24:07;-18.824616750;-49.378805796
7029;1900-01-01 01:24:16;-18.824553172;-49.378704071
7029;1900-01-01 01:24:19;-18.824546814;-49.378697713
7029;1900-01-01 01:24:58;-18.824797948;-49.378786723
7029;1900-01-01 01:25:22;-18.824883779;-49.378971100
7029;1900-01-01 01:25:34;-18.824950536;-49.379110972
7029;1900-01-01 01:26:21;-18.825182597;-49.379695892
7029;1900-01-01 01:27:18;-18.825023651;-49.379873912
7029;1900-01-01 01:27:30;-18.825007757;-49.379753113
7029;1900-01-01 01:27:34;-18.825023651;-49.379727681
7029;1900-01-01 01:29:49;-18.824988683;-49.378824870
7029;1900-01-01 01:30:20;-18.825096766;-49.379060109
7029;1900-01-01 01:30:50;-18.825236638;-49.379397074
7029;1900-01-01 01:32:00;-18.825068156;-49.379842122
7029;1900-01-01 01:32:14;-18.825004578;-49.379670461
7029;1900-01-01 01:32:15;-18.825004578;-49.379664103
7029;1900-01-01 01:33:04;-18.824756622;-49.379047394
7029;1900-01-01 01:33:05;-18.824759801;-49.379047394
7029;1900-01-01 01:33:07;-18.824762980;-49.379060109
7029;1900-01-01 01:33:13;-18.824791590;-49.379110972
7029;1900-01-01 01:33:14;-18.824794769;-49.379117330
7029;1900-01-01 01:33:34;-18.824740728;-49.379002889
7029;1900-01-01 01:34:08;-18.824639002;-49.378704071
7029;1900-01-01 01:34:41;-18.825007757;-49.378831228
7029;1900-01-01 01:35:23;-18.825182597;-49.379231771
7029;1900-01-01 01:36:32;-18.825125376;-49.379803975
7029;1900-01-01 01:36:38;-18.825103124;-49.379753113
7029;1900-01-01 01:36:58;-18.825125376;-49.379803975
7029;1900-01-01 01:37:04;-18.825106303;-49.379746755
7029;1900-01-01 01:37:10;-18.825125376;-49.379791260
7029;1900-01-01 01:37:12;-18.825131734;-49.379810333
7029;1900-01-01 01:37:27;-18.825144450;-49.379778544
7029;1900-01-01 01:37:41;-18.825052261;-49.379657745
7029;1900-01-01 01:37:42;-18.825045904;-49.379645030
7029;1900-01-01 01:39:04;-18.824648539;-49.378767649
7029;1900-01-01 01:39:49;-18.825039546;-49.378843943
7029;1900-01-01 01:40:44;-18.825249354;-49.379498800
7029;1900-01-01 01:41:26;-18.825017293;-49.379543304
7029;1900-01-01 01:42:38;-18.824661255;-49.378729502
7029;1900-01-01 01:43:20;-18.825087229;-49.378850301
7029;1900-01-01 01:44:11;-18.825277964;-49.379441579
7029;1900-01-01 01:44:50;-18.825068156;-49.379613241
7029;1900-01-01 01:44:57;-18.825052261;-49.379581451
7029;1900-01-01 01:45:27;-18.825061798;-49.379575094
7029;1900-01-01 01:45:44;-18.825004578;-49.379416148
7029;1900-01-01 01:46:01;-18.824966431;-49.379339854
7029;1900-01-01 01:46:46;-18.824693044;-49.378716787
7029;1900-01-01 01:47:36;-18.825122197;-49.378824870
7029;1900-01-01 01:48:22;-18.825344721;-49.379231771
7029;1900-01-01 01:48:49;-18.825386047;-49.378882090
7029;1900-01-01 01:48:52;-18.825382868;-49.378863017
7029;1900-01-01 01:49:08;-18.825408300;-49.378920237
7029;1900-01-01 01:49:09;-18.825408300;-49.378932953
7029;1900-01-01 01:50:03;-18.825208028;-49.378805796
7029;1900-01-01 01:50:09;-18.825163523;-49.378799438
7029;1900-01-01 01:50:17;-18.825084050;-49.378793081
7029;1900-01-01 01:51:03;-18.825115840;-49.378799438
7029;1900-01-01 01:51:16;-18.825163523;-49.378907522
7029;1900-01-01 01:51:42;-18.825236638;-49.379091899
7029;1900-01-01 01:51:57;-18.825316111;-49.379238129
7029;1900-01-01 01:52:27;-18.825366974;-49.378990173
7029;1900-01-01 01:52:30;-18.825360616;-49.378945669
7029;1900-01-01 01:52:38;-18.825347900;-49.378856659
7029;1900-01-01 01:54:09;-18.825306575;-49.379193624
7029;1900-01-01 01:54:49;-18.825363795;-49.379028320
7029;1900-01-01 01:55:02;-18.825354258;-49.378907522
7029;1900-01-01 01:55:57;-18.825195313;-49.378856659
7029;1900-01-01 01:56:09;-18.825246175;-49.378971100
7029;1900-01-01 01:57:10;-18.825357437;-49.379009247
7029;1900-01-01 01:57:35;-18.825201670;-49.378793081
7029;1900-01-01 01:57:57;-18.825233459;-49.378888448
7029;1900-01-01 01:58:35;-18.825306575;-49.379104614
7029;1900-01-01 01:59:21;-18.825335185;-49.379002889
7029;1900-01-01 01:59:41;-18.825284322;-49.378818512
7029;1900-01-01 02:00:03;-18.825293859;-49.378843943
7029;1900-01-01 02:00:16;-18.825185776;-49.378850301
7029;1900-01-01 02:00:30;-18.825217565;-49.378882090
7029;1900-01-01 02:00:42;-18.825287501;-49.379053752
7029;1900-01-01 02:03:11;-18.825195313;-49.379778544
7029;1900-01-01 02:03:17;-18.825195313;-49.379778544
7029;1900-01-01 02:08:17;-18.825166702;-49.379784902
7029;1900-01-01 02:13:17;-18.825182597;-49.379778544
7029;1900-01-01 02:18:17;-18.825195313;-49.379791260
7029;1900-01-01 02:23:17;-18.825185776;-49.379759471
7029;1900-01-01 02:28:17;-18.825176239;-49.379765828
7029;1900-01-01 02:33:17;-18.825176239;-49.379937490
7029;1900-01-01 02:33:19;-18.825169881;-49.379969279
7029;1900-01-01 02:33:20;-18.825166702;-49.379988352
7029;1900-01-01 02:34:35;-18.825891495;-49.380357107
7029;1900-01-01 02:35:48;-18.826746623;-49.380617778
7029;1900-01-01 02:36:55;-18.827604930;-49.380827586
7029;1900-01-01 02:37:07;-18.827763875;-49.380865733
7029;1900-01-01 02:37:37;-18.828154882;-49.380973816
7029;1900-01-01 02:38:06;-18.828475952;-49.381062826
7029;1900-01-01 02:39:11;-18.829334259;-49.381291707
7029;1900-01-01 02:40:05;-18.830039978;-49.381495158
7029;1900-01-01 02:40:13;-18.830170314;-49.381526947
7029;1900-01-01 02:41:00;-18.830764771;-49.381844838
7029;1900-01-01 02:41:10;-18.830872854;-49.381940206
7029;1900-01-01 02:41:27;-18.831031799;-49.382111867
7029;1900-01-01 02:42:14;-18.830888748;-49.382041931
7029;1900-01-01 02:42:28;-18.830736160;-49.381927490
7029;1900-01-01 02:42:30;-18.830720266;-49.381908417
7029;1900-01-01 02:42:53;-18.830539068;-49.381730398
7029;1900-01-01 02:43:23;-18.830227534;-49.381577810
7029;1900-01-01 02:44:40;-18.829509099;-49.381374359
7029;1900-01-01 02:45:10;-18.829105377;-49.381247203
7029;1900-01-01 02:45:12;-18.829079946;-49.381247203
7029;1900-01-01 02:46:01;-18.828412374;-49.381062826
7029;1900-01-01 02:46:31;-18.827957789;-49.380948385
7029;1900-01-01 02:46:43;-18.827779770;-49.380910238
7029;1900-01-01 02:46:58;-18.827554067;-49.380840302
7029;1900-01-01 02:47:06;-18.827426910;-49.380808512
7029;1900-01-01 02:47:31;-18.827064514;-49.380719503
7029;1900-01-01 02:49:07;-18.826956431;-49.380770365
7029;1900-01-01 02:49:20;-18.827000936;-49.380719503
7029;1900-01-01 02:50:41;-18.826873779;-49.380916595
7029;1900-01-01 02:50:43;-18.826864243;-49.380935669
7029;1900-01-01 02:51:37;-18.826950073;-49.380738576
7029;1900-01-01 02:52:38;-18.827000936;-49.380840302
7029;1900-01-01 02:52:49;-18.827089945;-49.380764008
7029;1900-01-01 02:53:16;-18.826899211;-49.380954742
7029;1900-01-01 02:53:27;-18.826841990;-49.381056468
7029;1900-01-01 02:53:35;-18.826810201;-49.381183624
7029;1900-01-01 02:53:45;-18.826822917;-49.381259918
7029;1900-01-01 02:55:09;-18.827010473;-49.380821228
7029;1900-01-01 02:56:07;-18.826997757;-49.380821228
7029;1900-01-01 02:56:10;-18.826994578;-49.380821228
7029;1900-01-01 02:56:48;-18.826892853;-49.380891164
7029;1900-01-01 02:57:08;-18.826892853;-49.380674998
7029;1900-01-01 02:57:30;-18.827023188;-49.380630493
7029;1900-01-01 02:57:50;-18.827245712;-49.380687714
7029;1900-01-01 02:58:20;-18.827665329;-49.380802155
7029;1900-01-01 02:59:01;-18.828288396;-49.380973816
7029;1900-01-01 02:59:12;-18.828460058;-49.381024679
7029;1900-01-01 02:59:20;-18.828590393;-49.381062826
7029;1900-01-01 02:59:41;-18.828921000;-49.381126404
7029;1900-01-01 02:59:45;-18.828978221;-49.381145477
7029;1900-01-01 03:00:45;-18.829842885;-49.381380717
7029;1900-01-01 03:01:38;-18.830497742;-49.381609599
7029;1900-01-01 03:01:56;-18.830510457;-49.381609599
7029;1900-01-01 03:02:37;-18.830901464;-49.381902059
7029;1900-01-01 03:03:54;-18.831139882;-49.381984711
7029;1900-01-01 03:04:00;-18.831139882;-49.381984711
7029;1900-01-01 03:09:00;-18.831143061;-49.381971995
7029;1900-01-01 03:09:29;-18.831054052;-49.382061005
7029;1900-01-01 03:09:31;-18.831034978;-49.382080078
7029;1900-01-01 03:10:46;-18.830898285;-49.382086436
7029;1900-01-01 03:11:35;-18.830523173;-49.381768545
7029;1900-01-01 03:11:37;-18.830523173;-49.381768545
7029;1900-01-01 03:11:45;-18.830510457;-49.381755829
7029;1900-01-01 03:11:57;-18.830548604;-49.381781260
7029;1900-01-01 03:12:01;-18.830554962;-49.381787618
7029;1900-01-01 03:12:24;-18.830450058;-49.381724040
7029;1900-01-01 03:12:55;-18.830103556;-49.381596883
7029;1900-01-01 03:13:06;-18.829976400;-49.381558736
7029;1900-01-01 03:14:04;-18.829216639;-49.381348928
7029;1900-01-01 03:14:07;-18.829178492;-49.381329854
7029;1900-01-01 03:14:31;-18.828866959;-49.381240845
7029;1900-01-01 03:14:41;-18.828733444;-49.381215413
7029;1900-01-01 03:15:05;-18.828440984;-49.381139119
7029;1900-01-01 03:15:21;-18.828250249;-49.381094615
7029;1900-01-01 03:15:48;-18.828215281;-49.381170909
7029;1900-01-01 03:15:58;-18.828202566;-49.381170909
7029;1900-01-01 03:20:58;-18.828205744;-49.381177266
7029;1900-01-01 03:25:58;-18.828221639;-49.381183624
7029;1900-01-01 03:30:58;-18.828212102;-49.381209056
7029;1900-01-01 03:35:58;-18.828231176;-49.381189982
7029;1900-01-01 03:40:58;-18.828227997;-49.381183624
7029;1900-01-01 03:45:58;-18.828224818;-49.381183624
7029;1900-01-01 03:50:58;-18.828221639;-49.381183624
7029;1900-01-01 03:55:58;-18.828218460;-49.381202698
7029;1900-01-01 04:00:58;-18.828237534;-49.381189982
7029;1900-01-01 04:05:58;-18.828218460;-49.381202698
7029;1900-01-01 04:10:58;-18.828205744;-49.381209056
7029;1900-01-01 04:15:58;-18.828221639;-49.381189982
7029;1900-01-01 04:20:58;-18.828227997;-49.381177266
7029;1900-01-01 04:25:58;-18.828205744;-49.381177266
7029;1900-01-01 04:30:58;-18.828237534;-49.381170909
7029;1900-01-01 04:35:58;-18.828240712;-49.381177266
7029;1900-01-01 04:40:58;-18.828243891;-49.381170909
7029;1900-01-01 04:45:58;-18.828234355;-49.381170909
7029;1900-01-01 04:50:58;-18.828221639;-49.381170909
7029;1900-01-01 04:55:58;-18.828256607;-49.381139119
7029;1900-01-01 05:00:58;-18.828266144;-49.381145477
7029;1900-01-01 05:05:58;-18.828253428;-49.381158193
7029;1900-01-01 05:10:58;-18.828240712;-49.381183624
7029;1900-01-01 05:15:58;-18.828250249;-49.381189982
7029;1900-01-01 05:20:58;-18.828262965;-49.381177266
7029;1900-01-01 05:25:58;-18.828237534;-49.381158193
7029;1900-01-01 05:30:58;-18.828240712;-49.381183624
7029;1900-01-01 05:35:58;-18.828240712;-49.381189982
7029;1900-01-01 05:40:58;-18.828256607;-49.381183624
7029;1900-01-01 05:45:58;-18.828215281;-49.381158193
7029;1900-01-01 05:50:58;-18.828253428;-49.381151835
7029;1900-01-01 05:55:58;-18.828250249;-49.381170909
7029;1900-01-01 06:00:58;-18.828250249;-49.381177266
7029;1900-01-01 06:05:58;-18.828224818;-49.381151835
7029;1900-01-01 06:10:58;-18.828237534;-49.381177266
7029;1900-01-01 06:15:58;-18.828243891;-49.381158193
7029;1900-01-01 06:20:58;-18.828256607;-49.381170909
7029;1900-01-01 06:25:58;-18.828266144;-49.381158193
7029;1900-01-01 06:30:58;-18.828266144;-49.381158193
7029;1900-01-01 06:33:19;-18.828250249;-49.381183624
7029;1900-01-01 06:38:19;-18.828266144;-49.381158193
7029;1900-01-01 06:43:19;-18.828237534;-49.381151835
7029;1900-01-01 06:48:19;-18.828259786;-49.381170909
7029;1900-01-01 06:53:19;-18.828243891;-49.381170909
7029;1900-01-01 06:58:19;-18.828256607;-49.381158193
7029;1900-01-01 07:03:19;-18.828266144;-49.381170909
7029;1900-01-01 07:08:19;-18.828243891;-49.381151835
7029;1900-01-01 07:13:19;-18.828256607;-49.381151835
7029;1900-01-01 07:18:19;-18.828243891;-49.381151835
7029;1900-01-01 07:23:19;-18.828243891;-49.381120046
7029;1900-01-01 07:28:19;-18.828250249;-49.381145477
7029;1900-01-01 07:33:19;-18.828247070;-49.381145477
7029;1900-01-01 07:38:19;-18.828234355;-49.381139119
7029;1900-01-01 07:43:19;-18.828227997;-49.381139119
7029;1900-01-01 07:48:19;-18.828234355;-49.381145477
7029;1900-01-01 07:58:19;-18.828237534;-49.381170909
7029;1900-01-01 08:03:19;-18.828256607;-49.381139119
7029;1900-01-01 08:08:19;-18.828234355;-49.381170909
7029;1900-01-01 08:13:19;-18.828243891;-49.381170909
7029;1900-01-01 08:18:02;-18.828237534;-49.381158193
7029;1900-01-01 08:18:36;-18.828339259;-49.381145477
7029;1900-01-01 08:18:44;-18.828418732;-49.381145477
7029;1900-01-01 08:20:07;-18.829029083;-49.381348928
7029;1900-01-01 08:20:15;-18.829000473;-49.381348928
7029;1900-01-01 08:20:37;-18.828793844;-49.381361643
7029;1900-01-01 08:20:38;-18.828797023;-49.381361643
7029;1900-01-01 08:22:13;-18.828135808;-49.381635030
7029;1900-01-01 08:23:21;-18.827480952;-49.382283529
7029;1900-01-01 08:23:33;-18.827474594;-49.382436117
7029;1900-01-01 08:24:06;-18.827849706;-49.382436117
7029;1900-01-01 08:25:26;-18.828564962;-49.381870270
7029;1900-01-01 08:26:24;-18.829458237;-49.381749471
7029;1900-01-01 08:27:22;-18.830335617;-49.381813049
7029;1900-01-01 08:28:05;-18.830907822;-49.381971995
7029;1900-01-01 08:28:32;-18.831003189;-49.382334391
7029;1900-01-01 08:29:27;-18.831006368;-49.382925669
7029;1900-01-01 08:29:50;-18.830936432;-49.382976532
7029;1900-01-01 08:30:11;-18.830930074;-49.383014679
7029;1900-01-01 08:30:19;-18.830917358;-49.382989248
7029;1900-01-01 08:31:52;-18.829989115;-49.382779439
7029;1900-01-01 08:33:14;-18.829092662;-49.382754008
7029;1900-01-01 08:33:40;-18.828831991;-49.382830302
7029;1900-01-01 08:35:15;-18.828838348;-49.382836660
7029;1900-01-01 08:36:17;-18.829731623;-49.382741292
7029;1900-01-01 08:37:31;-18.830615362;-49.382900238
7029;1900-01-01 08:38:00;-18.830844243;-49.382957458
7029;1900-01-01 08:38:48;-18.830891927;-49.382912954
7029;1900-01-01 08:39:02;-18.830825170;-49.382893880
7029;1900-01-01 08:39:18;-18.830787023;-49.382887522
7029;1900-01-01 08:40:21;-18.829884211;-49.382722219
7029;1900-01-01 08:41:16;-18.828975042;-49.382715861
7029;1900-01-01 08:41:49;-18.828673045;-49.382970174
7029;1900-01-01 08:41:59;-18.828809738;-49.382912954
7029;1900-01-01 08:42:25;-18.828955968;-49.382843018
7029;1900-01-01 08:42:43;-18.828965505;-49.382830302
7029;1900-01-01 08:43:47;-18.829836528;-49.382798513
7029;1900-01-01 08:44:44;-18.830723445;-49.382989248
7029;1900-01-01 08:45:04;-18.830917358;-49.383021037
7029;1900-01-01 08:45:34;-18.830923716;-49.383008321
7029;1900-01-01 08:45:43;-18.830882390;-49.382982890
7029;1900-01-01 08:46:15;-18.830672582;-49.382944743
7029;1900-01-01 08:46:55;-18.830653509;-49.382932027
7029;1900-01-01 08:48:16;-18.829703013;-49.382766724
7029;1900-01-01 08:49:19;-18.828816096;-49.382855733
7029;1900-01-01 08:49:35;-18.828669866;-49.382957458
7029;1900-01-01 08:50:05;-18.828717550;-49.382862091
7029;1900-01-01 08:50:07;-18.828733444;-49.382855733
7029;1900-01-01 08:50:19;-18.828736623;-49.382862091
7029;1900-01-01 08:50:29;-18.828730265;-49.382862091
7029;1900-01-01 08:50:49;-18.828882853;-49.382804871
7029;1900-01-01 08:51:01;-18.829019547;-49.382754008
7029;1900-01-01 08:52:13;-18.829887390;-49.382766724
7029;1900-01-01 08:53:29;-18.830783844;-49.382932027
7029;1900-01-01 08:54:14;-18.830860138;-49.382925669
7029;1900-01-01 08:54:26;-18.830748876;-49.382900238
7029;1900-01-01 08:54:29;-18.830720266;-49.382893880
7029;1900-01-01 08:54:46;-18.830704371;-49.382912954
7029;1900-01-01 08:54:54;-18.830701192;-49.382900238
7029;1900-01-01 08:55:10;-18.830634435;-49.382868449
7029;1900-01-01 08:55:11;-18.830624898;-49.382868449
7029;1900-01-01 08:56:22;-18.829728444;-49.382715861
7029;1900-01-01 08:57:54;-18.828599930;-49.383001963
7029;1900-01-01 08:58:11;-18.828752518;-49.382976532
7029;1900-01-01 08:58:44;-18.828905106;-49.382862091
7029;1900-01-01 08:58:57;-18.828978221;-49.382830302
7029;1900-01-01 09:00:06;-18.829861959;-49.382811228
7029;1900-01-01 09:00:41;-18.830119451;-49.382843018
7029;1900-01-01 09:01:06;-18.830205282;-49.382855733
7029;1900-01-01 09:01:18;-18.830287933;-49.382874807
7029;1900-01-01 09:01:22;-18.830329259;-49.382874807
7029;1900-01-01 09:02:08;-18.830850601;-49.383008321
