Equipamento;Data/Hora;Corporativo;Descricao Equipamento;Estado;Estado Operacional;Grupo Equipamento/Frente;Grupo Operacao;Horimetro;Latitude;Longitude;Motor Ligado;Operacao;Operador;Quantidade de Caixotes;Regional;RPM Motor;RTK (Piloto Automatico);Tipo de Equipamento;Trabalhando em Fila;Trabalhando Frente Dividida;Unidade;Velocidade;Centro de Custo;Fazenda;Zona;Talhao
6034;11/04/2025 00:02:02;IB LOGISTICA;NEW HOLLAND T7.240;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 01;Auxiliar;1457.8;-19.044027964;-49.831203461;1;6330 - DESLOC VAZIO TRANSB CARREADOR;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1241;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;2.7;;0;0;0
6034;11/04/2025 00:03:47;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1457.8;-19.043716431;-49.831724803;1;8340 - FALTA DE APONTAMENTO;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;227;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 00:03:50;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1457.8;-19.043710073;-49.831712087;0;8260 - AGUARDANDO COLHEDORA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;0;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 00:08:50;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1457.8;-19.043703715;-49.831724803;0;8260 - AGUARDANDO COLHEDORA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;0;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 00:13:50;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1457.8;-19.04368782;-49.831737518;0;8260 - AGUARDANDO COLHEDORA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;0;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 00:16:20;IB LOGISTICA;NEW HOLLAND T7.240;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 01;Auxiliar;1457.9;-19.04365921;-49.831712087;1;6330 - DESLOC VAZIO TRANSB CARREADOR;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;971;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;2.9;;98020;1;22005
6034;11/04/2025 00:17:46;IB LOGISTICA;NEW HOLLAND T7.240;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 01;Auxiliar;1457.9;-19.042785009;-49.832780202;1;6330 - DESLOC VAZIO TRANSB CARREADOR;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1096;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;6.8;;98020;1;22005
6034;11/04/2025 00:19:06;IB LOGISTICA;NEW HOLLAND T7.240;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 01;Auxiliar;1457.9;-19.04181544;-49.831947327;1;6330 - DESLOC VAZIO TRANSB CARREADOR;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1112;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;7.2;;98020;1;22005
6034;11/04/2025 00:20:48;IB LOGISTICA;NEW HOLLAND T7.240;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 01;Auxiliar;1457.9;-19.040884018;-49.832455953;1;6330 - DESLOC VAZIO TRANSB CARREADOR;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1041;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;4.6;;98020;1;22005
6034;11/04/2025 00:20:57;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1457.9;-19.040833155;-49.832513173;1;8340 - FALTA DE APONTAMENTO;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;375;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 00:21:02;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1457.9;-19.040829976;-49.832500458;0;8260 - AGUARDANDO COLHEDORA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;0;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 00:26:02;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1457.9;-19.040829976;-49.8324941;0;8260 - AGUARDANDO COLHEDORA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;0;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 00:29:45;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1457.95;-19.040839513;-49.832487742;1;8260 - AGUARDANDO COLHEDORA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1106;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;2;;98020;1;22005
6034;11/04/2025 00:29:55;IB LOGISTICA;NEW HOLLAND T7.240;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 01;Auxiliar;1457.95;-19.040782293;-49.832557678;1;6330 - DESLOC VAZIO TRANSB CARREADOR;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;981;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;3.6;;98020;1;22005
6034;11/04/2025 00:30:26;IB LOGISTICA;NEW HOLLAND T7.240;TRABALHANDO;TRABALHANDO;FRENTE 01;Produtiva;1457.95;-19.040648778;-49.832773844;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1030;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 00:31:13;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1457.95;-19.04032135;-49.833002726;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1040;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 00:31:21;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1457.95;-19.040353139;-49.833002726;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1188;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;2.7;;98020;1;22005
6034;11/04/2025 00:32:05;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1457.95;-19.040413539;-49.833015442;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1276;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;3.3;;98020;1;22005
6034;11/04/2025 00:32:29;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1457.95;-19.040280024;-49.833009084;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1025;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 00:34:53;IB LOGISTICA;NEW HOLLAND T7.240;DESLOC P/ DESC;DESLOCAMENTO CARREGADO;FRENTE 01;Produtiva;1457.95;-19.041014353;-49.832093557;1;6320 - DESLOC CARREG TRANSB CARREADOR;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1009;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;4.2;;98020;1;22005
6034;11/04/2025 00:39:53;IB LOGISTICA;NEW HOLLAND T7.240;DESLOC P/ DESC;DESLOCAMENTO CARREGADO;FRENTE 01;Produtiva;1458.1;-19.042591095;-49.829963684;1;6320 - DESLOC CARREG TRANSB CARREADOR;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1319;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;3.8;;98015;1;23003
6034;11/04/2025 00:41:25;IB LOGISTICA;NEW HOLLAND T7.240;TRABALHANDO;TRABALHANDO;FRENTE 01;Produtiva;1458.1;-19.042177836;-49.830307007;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;845;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;3.9;;98020;1;22005
6034;11/04/2025 00:45:11;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.1;-19.041007996;-49.832029978;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1244;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;2.9;;98020;1;22005
6034;11/04/2025 00:46:46;IB LOGISTICA;NEW HOLLAND T7.240;TRABALHANDO;TRABALHANDO;FRENTE 01;Produtiva;1458.1;-19.040690104;-49.83255132;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;882;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 00:46:58;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.1;-19.040693283;-49.832538605;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1008;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;2.4;;98020;1;22005
6034;11/04/2025 00:47:51;IB LOGISTICA;NEW HOLLAND T7.240;TRABALHANDO;TRABALHANDO;FRENTE 01;Produtiva;1458.1;-19.040515264;-49.832888285;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;965;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;3.6;;98020;1;22005
6034;11/04/2025 00:48:18;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.1;-19.040473938;-49.833053589;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1015;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 00:50:05;IB LOGISTICA;NEW HOLLAND T7.240;TRABALHANDO;TRABALHANDO;FRENTE 01;Produtiva;1458.1;-19.040591558;-49.832773844;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1002;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;3.8;;98020;1;22005
6034;11/04/2025 00:50:23;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.1;-19.040616989;-49.832703908;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1008;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 00:51:23;IB LOGISTICA;NEW HOLLAND T7.240;TRABALHANDO;TRABALHANDO;FRENTE 01;Produtiva;1458.1;-19.040648778;-49.832646688;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1010;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 00:52:01;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.1;-19.040718714;-49.8324941;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1294;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;4.4;;98020;1;22005
6034;11/04/2025 00:52:20;IB LOGISTICA;NEW HOLLAND T7.240;TRABALHANDO;TRABALHANDO;FRENTE 01;Produtiva;1458.1;-19.040804545;-49.83234787;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1093;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;4.1;;98020;1;22005
6034;11/04/2025 00:53:15;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.1;-19.041058858;-49.8319664;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1057;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;3.8;;98020;1;22005
6034;11/04/2025 00:53:20;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.1;-19.041087468;-49.831915538;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1065;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;4.1;;98020;1;22005
6034;11/04/2025 00:53:25;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.1;-19.041106542;-49.831890106;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1121;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 00:54:19;IB LOGISTICA;NEW HOLLAND T7.240;TRABALHANDO;TRABALHANDO;FRENTE 01;Produtiva;1458.1;-19.041192373;-49.831756592;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1102;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;3.3;;98020;1;22005
6034;11/04/2025 00:58:28;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.1;-19.042483012;-49.829881032;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1074;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98015;1;23003
6034;11/04/2025 00:58:38;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.1;-19.042467117;-49.829906464;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1081;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;.9;;98015;1;23003
6034;11/04/2025 00:59:38;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.1;-19.042629242;-49.829963684;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1070;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98015;1;23003
6034;11/04/2025 00:59:47;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.1;-19.042626063;-49.829963684;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1072;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98015;1;23003
6034;11/04/2025 01:00:24;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.1;-19.042498906;-49.829893748;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1435;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;2.8;;98015;1;23003
6034;11/04/2025 01:01:13;IB LOGISTICA;NEW HOLLAND T7.240;TRABALHANDO;TRABALHANDO;FRENTE 01;Produtiva;1458.1;-19.042266846;-49.830135345;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1065;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;3.6;;98020;1;22005
6034;11/04/2025 01:06:13;IB LOGISTICA;NEW HOLLAND T7.240;TRABALHANDO;TRABALHANDO;FRENTE 01;Produtiva;1458.1;-19.040705999;-49.832481384;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1016;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;3.9;;98020;1;22005
6034;11/04/2025 01:06:26;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.6;-19.040664673;-49.832557678;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1023;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 01:06:33;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.6;-19.040667852;-49.83255132;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1027;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 01:06:52;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.6;-19.040667852;-49.83255132;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1022;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 01:07:41;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.6;-19.040651957;-49.832595825;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1031;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;2.1;;98020;1;22005
6034;11/04/2025 01:08:40;IB LOGISTICA;NEW HOLLAND T7.240;TRABALHANDO;TRABALHANDO;FRENTE 01;Produtiva;1458.6;-19.040470759;-49.832926432;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;991;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;3.7;;98020;1;22005
6034;11/04/2025 01:09:09;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.6;-19.040416718;-49.833040873;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1030;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;1.7;;98020;1;22005
6034;11/04/2025 01:10:20;IB LOGISTICA;NEW HOLLAND T7.240;MANOBRA;MANOBRA;FRENTE 01;Auxiliar;1458.6;-19.040578842;-49.833237966;1;1055 - MANOBRA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;854;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98021;1;22001
6034;11/04/2025 01:11:32;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1458.6;-19.040566127;-49.833244324;1;8860 - AGUARDANDO COLHEDORA PARADA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;850;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98021;1;22001
6034;11/04/2025 01:12:17;IB LOGISTICA;NEW HOLLAND T7.240;DESLOC P/ DESC;DESLOCAMENTO CARREGADO;FRENTE 01;Produtiva;1458.6;-19.04052798;-49.833187103;1;6320 - DESLOC CARREG TRANSB CARREADOR;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;973;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;1.7;;98021;1;22001
6034;11/04/2025 01:17:17;IB LOGISTICA;NEW HOLLAND T7.240;DESLOC P/ DESC;DESLOCAMENTO CARREGADO;FRENTE 01;Produtiva;1458.7;-19.042788188;-49.832748413;1;6320 - DESLOC CARREG TRANSB CARREADOR;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1296;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;3.8;;98020;1;22005
6034;11/04/2025 01:19:53;IB LOGISTICA;NEW HOLLAND T7.240;BASCULANDO;BASCULANDO;FRENTE 01;Produtiva;1458.7;-19.043964386;-49.831120809;1;6340 - BASCULANDO  TRANSBORDAGEM;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1066;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;0;0;0
6034;11/04/2025 01:24:26;IB LOGISTICA;NEW HOLLAND T7.240;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 01;Auxiliar;1458.7;-19.044059753;-49.831006368;1;6330 - DESLOC VAZIO TRANSB CARREADOR;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1243;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;3.7;;98015;1;23003
6034;11/04/2025 01:25:33;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1458.7;-19.043830872;-49.831648509;1;8340 - FALTA DE APONTAMENTO;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;41;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 01:25:36;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1458.7;-19.043824514;-49.831654867;0;8260 - AGUARDANDO COLHEDORA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;0;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 01:30:36;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1458.7;-19.043853124;-49.831680298;0;8260 - AGUARDANDO COLHEDORA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;0;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;0;0;0
6034;11/04/2025 01:35:36;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1458.7;-19.043849945;-49.831667582;0;8260 - AGUARDANDO COLHEDORA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;0;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;0;0;0
6034;11/04/2025 01:40:36;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1458.7;-19.043853124;-49.83167394;0;8260 - AGUARDANDO COLHEDORA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;0;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;0;0;0
6034;11/04/2025 01:45:36;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1458.7;-19.043843587;-49.831654867;0;8260 - AGUARDANDO COLHEDORA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;0;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 01:50:36;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1458.7;-19.043840408;-49.831667582;0;8260 - AGUARDANDO COLHEDORA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;0;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;0;0;0
6034;11/04/2025 01:55:36;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1458.7;-19.043840408;-49.831648509;0;8260 - AGUARDANDO COLHEDORA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;0;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 02:00:36;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1458.7;-19.043821335;-49.831648509;0;8260 - AGUARDANDO COLHEDORA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;0;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 02:05:36;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1458.7;-19.043811798;-49.831654867;0;8260 - AGUARDANDO COLHEDORA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;0;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 02:10:36;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1458.7;-19.043830872;-49.831667582;0;8260 - AGUARDANDO COLHEDORA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;0;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 02:11:08;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Perdida;1458.9;-19.043821335;-49.83167394;1;8260 - AGUARDANDO COLHEDORA;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1135;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
6034;11/04/2025 02:11:12;IB LOGISTICA;NEW HOLLAND T7.240;PARADA;PARADA;FRENTE 01;Improdutiva;1458.9;-19.043821335;-49.83167394;1;9016 - ENCH SISTEMA FREIO;876839 - CLAUDIO CAMPOS DA SILVA;1;IB LOGISTICA;1132;Sim;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;98020;1;22005
