Equipamento;Data/Hora;Corporativo;Descricao Equipamento;Estado;Estado Operacional;Grupo Equipamento/Frente;Grupo Operacao;Horimetro;Latitude;Longitude;Motor Ligado;Operacao;Operador;Quantidade de Caixotes;Regional;RPM Motor;RTK (Piloto Automatico);Tipo de Equipamento;Trabalhando em Fila;Trabalhando Frente Dividida;Unidade;Velocidade;Centro de Custo;Fazenda;Zona;Talhao
2127;11/04/2025 00:16:25;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24073.05;-19.669584274;-50.406500498;0;8310 - SEM OPERADOR;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;11/04/2025 00:17:25;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24073.05;-19.669590632;-50.406494141;0;8310 - SEM OPERADOR;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;11/04/2025 00:18:25;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24073.05;-19.66956838;-50.406500498;1;8310 - SEM OPERADOR;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;881;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;11/04/2025 00:18:49;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Auxiliar;24073.05;-19.669558843;-50.406494141;1;8330 - TROCA DE TURNO;9999 - TROCA DE TURNO;1;IB LOGISTICA;873;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;11/04/2025 00:19:01;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Auxiliar;24073.05;-19.669558843;-50.406494141;1;8330 - TROCA DE TURNO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;876;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;11/04/2025 00:20:01;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Auxiliar;24073.1;-19.669485728;-50.406475067;1;8330 - TROCA DE TURNO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;580;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;7
2127;11/04/2025 00:20:13;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 03;Auxiliar;24073.1;-19.669533412;-50.406417847;1;6330 - DESLOC VAZIO TRANSB CARREADOR;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;694;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;3.2;;1372;1010;7
2127;11/04/2025 00:20:50;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24073.1;-19.669720968;-50.406309764;1;8340 - FALTA DE APONTAMENTO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;4
2127;11/04/2025 00:21:18;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Auxiliar;24073.1;-19.669727325;-50.406316121;0;8330 - TROCA DE TURNO;9999 - TROCA DE TURNO;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;4
2127;11/04/2025 00:21:29;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Auxiliar;24073.1;-19.669727325;-50.406316121;0;8330 - TROCA DE TURNO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;4
2127;11/04/2025 00:22:09;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24073.1;-19.669740041;-50.40629069;1;8310 - SEM OPERADOR;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;603;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;4
2127;11/04/2025 00:23:09;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24073.1;-19.66974322;-50.40629069;0;8310 - SEM OPERADOR;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;4
2127;11/04/2025 00:23:21;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Usina;24073.1;-19.669740041;-50.40629069;0;8240 - LIMITACAO INDUSTRIAL;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;0;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;4
2127;11/04/2025 00:24:00;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 03;Auxiliar;24073.1;-19.669864019;-50.406265259;1;6330 - DESLOC VAZIO TRANSB CARREADOR;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1065;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;5.7;;1372;1010;4
2127;11/04/2025 00:24:41;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 03;Auxiliar;24073.1;-19.671234131;-50.40605545;1;6330 - DESLOC VAZIO TRANSB CARREADOR;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;972;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;25.3;;1372;1010;4
2127;11/04/2025 00:25:04;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 03;Auxiliar;24073.15;-19.672804515;-50.405858358;1;6330 - DESLOC VAZIO TRANSB CARREADOR;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1234;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;31.4;;1372;1010;4
2127;11/04/2025 00:25:24;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 03;Auxiliar;24073.15;-19.674168269;-50.405686696;1;6330 - DESLOC VAZIO TRANSB CARREADOR;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1020;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;26.1;;1372;1010;4
2127;11/04/2025 00:25:45;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 03;Auxiliar;24073.15;-19.675547918;-50.405508677;1;6330 - DESLOC VAZIO TRANSB CARREADOR;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;954;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;24.4;;1372;1010;4
2127;11/04/2025 00:26:13;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 03;Auxiliar;24073.15;-19.676616033;-50.404993693;1;6330 - DESLOC VAZIO TRANSB CARREADOR;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1441;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;16;;1509;1010;6
2127;11/04/2025 00:26:47;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 03;Auxiliar;24073.15;-19.676527023;-50.40353775;1;6330 - DESLOC VAZIO TRANSB CARREADOR;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1122;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;17.9;;1509;1010;6
2127;11/04/2025 00:27:47;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 03;Auxiliar;24073.15;-19.676380793;-50.402386983;1;6330 - DESLOC VAZIO TRANSB CARREADOR;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1018;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;7;;1372;1010;4
2127;11/04/2025 00:28:09;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;TRABALHANDO;TRABALHANDO;FRENTE 03;Produtiva;24073.2;-19.676142375;-50.402431488;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;894;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;4.7;;1372;1010;4
2127;11/04/2025 00:29:09;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;TRABALHANDO;TRABALHANDO;FRENTE 03;Produtiva;24073.2;-19.675385793;-50.402533213;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;794;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;4.3;;1372;1010;4
2127;11/04/2025 00:30:09;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;TRABALHANDO;TRABALHANDO;FRENTE 03;Produtiva;24073.2;-19.674740473;-50.402609507;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;767;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;3.9;;1372;1010;4
2127;11/04/2025 00:31:09;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;TRABALHANDO;TRABALHANDO;FRENTE 03;Produtiva;24073.25;-19.674057007;-50.402704875;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1072;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;5.6;;1372;1010;4
2127;11/04/2025 00:32:09;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;TRABALHANDO;TRABALHANDO;FRENTE 03;Produtiva;24073.25;-19.673332214;-50.402781169;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;948;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;5;;1372;1010;4
2127;11/04/2025 00:33:09;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;TRABALHANDO;TRABALHANDO;FRENTE 03;Produtiva;24073.25;-19.672575633;-50.40286382;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1069;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;5.6;;1372;1010;4
2127;11/04/2025 00:34:09;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;TRABALHANDO;TRABALHANDO;FRENTE 03;Produtiva;24073.3;-19.671825409;-50.402959188;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1048;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;5.6;;1372;1010;4
2127;11/04/2025 00:35:09;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;TRABALHANDO;TRABALHANDO;FRENTE 03;Produtiva;24073.3;-19.671008428;-50.403067271;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1056;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;5.6;;1372;1010;3
2127;11/04/2025 00:36:09;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;TRABALHANDO;TRABALHANDO;FRENTE 03;Produtiva;24073.3;-19.670226415;-50.403162638;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1016;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;5.3;;1372;1010;3
2127;11/04/2025 00:37:09;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;TRABALHANDO;TRABALHANDO;FRENTE 03;Produtiva;24073.35;-19.669441223;-50.403264364;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1029;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;5.5;;1372;1010;3
2127;11/04/2025 00:38:09;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;TRABALHANDO;TRABALHANDO;FRENTE 03;Produtiva;24073.35;-19.668662389;-50.403353373;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1033;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;5.4;;1372;1010;3
2127;11/04/2025 00:39:09;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;TRABALHANDO;TRABALHANDO;FRENTE 03;Produtiva;24073.35;-19.667874018;-50.403448741;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1094;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;5.8;;1372;1010;3
2127;11/04/2025 00:40:09;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;TRABALHANDO;TRABALHANDO;FRENTE 03;Produtiva;24073.4;-19.667041143;-50.403563182;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1036;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;5.5;;1372;1010;3
2127;11/04/2025 00:41:09;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;TRABALHANDO;TRABALHANDO;FRENTE 03;Produtiva;24073.4;-19.66623052;-50.403664907;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1056;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;5.3;;1372;1010;3
2127;11/04/2025 00:42:09;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;TRABALHANDO;TRABALHANDO;FRENTE 03;Produtiva;24073.4;-19.665480296;-50.403753916;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;968;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;5.2;;1372;1010;3
2127;11/04/2025 00:43:09;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;TRABALHANDO;TRABALHANDO;FRENTE 03;Produtiva;24073.45;-19.664733251;-50.403855642;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;994;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;5;;1372;1010;3
2127;11/04/2025 00:43:24;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;MANOBRA;MANOBRA;FRENTE 03;Auxiliar;24073.45;-19.664587021;-50.403881073;1;1055 - MANOBRA;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;604;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;3
2127;11/04/2025 00:43:58;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;TRABALHANDO;TRABALHANDO;FRENTE 03;Produtiva;24073.45;-19.66444397;-50.403906504;1;6300 - CARREG CANA COLHIDA NO TRANSBORDO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1133;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;4.8;;1372;1010;3
2127;11/04/2025 00:44:55;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;MANOBRA;MANOBRA;FRENTE 03;Auxiliar;24073.45;-19.663833618;-50.403887431;1;1055 - MANOBRA;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;712;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;3.7;;1372;1010;3
2127;11/04/2025 00:45:25;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;MANOBRA;MANOBRA;FRENTE 03;Auxiliar;24073.45;-19.663941701;-50.403671265;1;1055 - MANOBRA;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;600;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;3
2127;11/04/2025 00:46:25;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;MANOBRA;MANOBRA;FRENTE 03;Auxiliar;24073.5;-19.664221446;-50.403722127;1;1055 - MANOBRA;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;607;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;2.6;;1372;1010;3
2127;11/04/2025 00:47:25;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;MANOBRA;MANOBRA;FRENTE 03;Auxiliar;24073.5;-19.664316813;-50.403722127;1;1055 - MANOBRA;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1469;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;3
2127;11/04/2025 00:48:25;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;MANOBRA;MANOBRA;FRENTE 03;Auxiliar;24073.5;-19.664319992;-50.403728485;1;1055 - MANOBRA;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;633;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;3
2127;11/04/2025 00:48:35;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24073.5;-19.664319992;-50.403728485;1;8340 - FALTA DE APONTAMENTO;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;619;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;3
2127;11/04/2025 00:48:45;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;PARADA;PARADA;FRENTE 03;Perdida;24073.5;-19.664323171;-50.403722127;1;8250 - FILA  PARA DESCARGA;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;1153;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;3
2127;11/04/2025 00:49:29;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;BASCULANDO;BASCULANDO;FRENTE 03;Produtiva;24073.55;-19.66429774;-50.403703054;1;6340 - BASCULANDO  TRANSBORDAGEM;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;798;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;3
2127;11/04/2025 00:50:29;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;BASCULANDO;BASCULANDO;FRENTE 03;Produtiva;24073.55;-19.664339066;-50.403703054;1;6340 - BASCULANDO  TRANSBORDAGEM;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;638;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;3
2127;11/04/2025 00:51:29;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;BASCULANDO;BASCULANDO;FRENTE 03;Produtiva;24073.55;-19.664345423;-50.403709412;1;6340 - BASCULANDO  TRANSBORDAGEM;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;644;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;0;;1372;1010;3
2127;11/04/2025 00:51:56;IB LOGISTICA;CAMINHÃO TRANSBORDO SCANIA G440;DESLOCAMENTO;DESLOCAMENTO VAZIO;FRENTE 03;Auxiliar;24073.6;-19.664431254;-50.403639476;1;6330 - DESLOC VAZIO TRANSB CARREADOR;612544 - JOSENIAS SOARES NUNES;1;IB LOGISTICA;880;Nao;TRANSBORDO;Nao respeitou o FUT;Nao;IB - LOGISTICA;5.4;;1372;1010;3
